,latitude,longitude,Tract
64315,40.6435011,-73.94475990000001,085400
64316,40.68906308,-73.91544256,039900
64317,40.62238501,-73.96455378,053400
64318,40.64762318,-73.92442485,094600
64319,40.61654098,-73.97336003,044800
64320,40.69667237,-73.93335969,039300
64321,40.62462497,-73.97597573,046202
64322,40.68606209,-73.95187474,024300
64323,40.65161791,-73.94578388,081800
64324,40.64497479,-73.92082437,094600
64325,40.68820893,-73.98205026,003700
64326,40.62008871,-73.96828321,045200
64327,40.67964591,-73.98701352,011900
64328,40.67681675,-74.00249840000001,005900
64329,40.69234555,-73.92707148,038700
64330,40.62548496,-73.96823021,045800
64331,40.67626763,-73.95595565,030500
64332,40.68465577,-73.96419257,020100
64333,40.67452463,-74.0077473,005300
64334,40.68347229,-73.94845854,024900
64335,40.67609384,-73.97038001,016300
64336,40.64046433,-73.92374835,094401
64337,40.68070765,-73.98324206,012700
64338,40.63715752,-73.93366774,083600
64339,40.68214951,-73.99079159,007500
64340,40.68747138,-73.9722103,018100
64341,40.65739566,-73.94573233,081000
64342,40.67696306,-73.95162895,031500
64343,40.57939932,-73.95812190000001,061004
64344,40.6821837,-73.94012365,027500
64345,40.68485344,-74.00277634,005100
64346,40.66075981,-73.99772927,010100
64347,40.68918435,-73.93774470000001,027900
64348,40.64610819,-73.99987748,009200
64349,40.66191007,-73.93381614,088000
64350,40.65749455,-73.92615808,086600
64351,40.65938509,-73.93918178,087401
64352,40.58379737,-73.94129551,062200
64353,40.70115856,-73.9524445,053100
64354,40.58743619,-73.94526352,060000
64355,40.66145868,-73.91154518,091600
64356,40.57805755,-73.95932509999999,061002
64357,40.67195173,-73.90437907,090800
64358,40.69871253,-73.93978784,028501
64359,40.67353969,-73.95694163,021700
64360,40.5849001,-73.93998406,060800
64361,40.59283241,-73.93464434,062600
64362,40.63160989,-73.97336122,048000
64363,40.65027196,-74.00378756,008800
64364,40.64233518,-73.92627575,084600
64365,40.59222483,-73.94898265,059401
64366,40.68700229,-73.96336559,019700
64367,40.61273305,-73.96970939,044000
64368,40.69555594,-73.93456168,028700
64369,40.63333377,-73.96388144,046000
64370,40.58462478,-73.95637251,060800
64371,40.67616557,-74.0126397,005300
64372,40.59313503,-73.94661991,059401
64373,40.68485056,-73.95601849,022900
64374,40.58550873,-73.95670676,060600
64375,40.64007482,-73.93783736,083400
64376,40.65341674,-73.93696359,087200
64377,40.65171161,-73.93109454,086800
64378,40.62544294,-73.96531227,045600
64379,40.58684528,-73.93831175,059800
64380,40.6602884,-73.91025279,091600
64381,40.70541432,-73.9380289,048500
64382,40.59168862,-73.95313096,059000
64383,40.58320445,-73.95316931,060800
64384,40.63378387,-73.96371906,052000
64385,40.66490825,-73.90392778,091000
64386,40.68663386,-73.9850182,004100
64387,40.62375632,-73.97040324,045000
64388,40.69318838,-73.92313632,039500
64389,40.6578787,-73.91789328,088600
64390,40.6428035,-73.94387405,083200
64391,40.66149087,-73.91058277,091600
64392,40.65678538,-73.91664759999999,089000
64393,40.62882104,-73.97274989,046201
64394,40.57529876,-73.95158738,061600
64395,40.57879043,-73.95224723,062000
64396,40.62325435,-73.97170029,045000
64397,40.65309014,-73.94224003,081600
64398,40.68672159,-73.98426818,004100
64399,40.65807868,-73.91360405,089600
64400,40.70448902,-73.94852885,049100
64401,40.61934445,-73.95835619,076800
64402,40.57879473,-73.9494537,062000
64403,40.68012601,-73.95399899,022700
64404,40.67408292,-73.95629958,021900
64405,40.68040144,-73.95643605,022700
64406,40.687136200000005,-73.98538587,004100
64407,40.68911647,-73.913416,041300
64408,40.61186674,-73.95594772,054400
64409,40.68926413,-73.9740197,018100
64410,40.666790899999995,-73.92168522,090000
64411,40.68860265,-73.95598356,023300
64412,40.68226337,-73.97974434,012901
64413,40.69494421,-73.92607333,039500
64414,40.68985353,-73.93193496,029100
64415,40.58335192,-73.95136193,060800
64416,40.633132,-73.96844634,048200
64417,40.68089047,-73.94472532,026900
64418,40.68003101,-73.97532483,012902
64419,40.68715328,-73.94902541,025100
64420,40.69183717,-73.92614168,039500
64421,40.64443961,-73.92934717,084600
64422,40.67429377,-73.97239965,015900
64423,40.68169093,-73.96267265,020100
64424,40.66093672,-73.92649668,088200
64425,40.68643878,-73.98359037,004100
64426,40.65789173,-73.92081265,088600
64427,40.68691754,-73.99881732,004900
64428,40.63159588,-73.97216871,048000
64429,40.68265695,-73.94238028,026900
64430,40.61463991,-73.95843836,054400
64431,40.58578221,-73.94198862,060000
64432,40.69008733,-73.94294359,026300
64433,40.70888676,-73.94995741,051100
64434,40.68724374,-73.91605424,039700
64435,40.63612762,-73.93261308,093200
64436,40.67956137,-73.99351759,007700
64437,40.67422039,-73.95690514,030500
64438,40.66234286,-73.91567828,089400
64439,40.69363988,-73.9446246,026100
64440,40.69791452,-73.92681655,042300
64441,40.69632471,-73.92588788,042100
64442,40.64603133,-73.99858381,009200
64443,40.58669659,-73.95505704,060600
64444,40.59044931,-73.96454913,037000
64445,40.65161387,-74.00899878,008200
64446,40.69631799,-73.9377128,028300
64447,40.5780425,-73.96357295,036200
64448,40.64572927,-73.92871519,084800
64449,40.63322251,-73.96820851,048200
64450,40.69794876,-73.94970957,025700
64451,40.67991411,-73.94077105,027100
64452,40.66556108,-73.91019163,092400
64453,40.69698579,-73.92526326,042100
64454,40.64071187,-73.94367403,083000
64455,40.5805796,-73.96651997,036600
64456,40.65810023,-73.92475178,088200
64457,40.588642799999995,-73.93770521,059800
64458,40.69280877,-73.91059486,043700
64459,40.61448974,-73.96976982,044000
64460,40.677537799999996,-73.94781779,031500
64461,40.65631328,-73.92890571,086800
64462,40.68269201,-73.98249883,012700
64463,40.67770871,-73.95615299,030500
64464,40.66774345,-73.91414666,090200
64465,40.65005409,-74.01591417,002000
64466,40.67625985,-73.94434341,031300
64467,40.58838777,-73.94347693,060000
64468,40.59227845,-73.94617772,059401
64469,40.65041782,-73.9251064,093800
64470,40.68530631,-74.00359123,005100
64471,40.67841973,-74.00005408,006500
64472,40.58629864,-73.96284478,037000
64473,40.59268746,-73.93557705,062600
64474,40.64034605,-73.93691108,083400
64475,40.68766127,-73.96412605,019700
64476,40.65205876,-74.00520397,008400
64477,40.611323600000006,-73.95682688,054400
64478,40.67785705,-73.94973554,031500
64479,40.692195299999995,-73.93763371,028100
64480,40.581202600000005,-73.95794797,061003
64481,40.68206113,-73.94769527,024900
64482,40.69568214,-73.9136563,043500
64483,40.70218859,-73.94782735,050700
64484,40.68085426,-73.99581411,007700
64485,40.69095186,-73.91595582,041500
64486,40.69503057,-73.92809270000001,039300
64487,40.68267916,-73.94869712,024900
64488,40.70335419,-73.95202456,050900
64489,40.68817336,-73.95319655,024300
64490,40.66088314,-73.93806306,087401
64491,40.67906863,-73.96836692,016300
64492,40.643211799999996,-73.92365512,094600
64493,40.61533013,-73.96214427,054200
64494,40.66232292,-73.91469069,089800
64495,40.69069023,-73.93117686,029100
64496,40.65944783,-73.93845366,087401
64497,40.6496899,-74.00735882,008200
64498,40.57845454,-73.95659254,061004
64499,40.69021678,-73.92894528,038700
64500,40.68054949,-73.9935247,007500
64501,40.67738859,-73.96750607,020500
64502,40.6911897,-73.94652338,026100
64503,40.64900855,-73.93202708,086000
64504,40.68267102,-73.94891706,024900
64505,40.66712166,-73.91970947,090000
64506,40.61093761,-73.95965082,054200
64507,40.61930857,-73.96611152,045200
64508,40.6920869,-73.91059583,041300
64509,40.70509884,-73.94370979,049100
64510,40.69437931,-73.92689977,039500
64511,40.62140755,-73.96352767,053400
64512,40.70642407,-73.93744006,048500
64513,40.69200666,-73.92507411,039500
64514,40.66296094,-73.99307585,014300
64515,40.69837571,-73.92692063,042300
64516,40.6221261,-73.96174777,053400
64517,40.67982779,-73.99849296,006500
64518,40.68766007,-73.98264175,003700
64519,40.65360428,-73.92474964,086400
64520,40.57937633,-73.96310423,036200
64521,40.68017107,-73.97568532,012902
64522,40.68135839,-73.98491482,012700
64523,40.66774241,-73.90249984,091000
64524,40.662655900000004,-73.93736937,087401
64525,40.68914517,-73.93157871,029300
64526,40.6818368,-73.99379138,007500
64527,40.68680404,-73.91531562,040100
64528,40.68973223,-73.92659836,038700
64529,40.68384402,-73.94508343,026700
64530,40.66088052,-73.9956748,014500
64531,40.676871500000004,-73.95601654,030500
64532,40.65750734,-73.92903418,087800
64533,40.66144985,-73.94049549,080600
64534,40.65987094,-73.91723124,089000
64535,40.68769434,-73.92463905,038500
64536,40.57826835,-73.95780942,061002
64537,40.68883393,-73.93443486,029100
64538,40.67255963,-73.99882478,007700
64539,40.654584,-74.00413018,008400
64540,40.67822485,-73.9993835,006500
64541,40.62143987,-73.96164009,053400
64542,40.68050282,-73.99341294,007500
64543,40.68319323,-73.9573969,022900
64544,40.57904196,-73.96468838,036200
64545,40.61597738,-73.96058787,076800
64546,40.68144847,-73.94643745,024900
64547,40.59044169,-73.95819779,058800
64548,40.61987375,-73.96526473,045400
64549,40.69216416,-73.91475348,041500
64550,40.57936914,-73.95814352,061004
64551,40.58156775,-73.95819974,061003
64552,40.68515105,-73.98080713,003900
64553,40.68846814,-73.93315875,029300
64554,40.70332,-73.94909239,050900
64555,40.644892799999994,-73.93448524,085000
64556,40.68259427,-73.93795276,027500
64557,40.66045149,-73.90158058,091800
64558,40.68403541,-73.94355811,026700
64559,40.67703826,-74.01392332,005300
64560,40.68042,-73.94244711,026900
64561,40.64910939,-73.94623278,085600
64562,40.67699891,-73.9520327,031500
64563,40.68739192,-73.97283052,018100
64564,40.67592897,-73.96063176,030500
64565,40.65849649,-73.90399108,092000
64566,40.65394004,-73.94032199,081400
64567,40.58911103,-73.94075797,060000
64568,40.68304757,-73.95009939,024900
64569,40.65479977,-73.92289223,086400
64570,40.68545504,-73.97706436,003500
64571,40.68013773,-73.96372990000002,020300
64572,40.68688384,-73.97158675,018100
64573,40.59192918,-73.95767477,058400
64574,40.63096853,-73.96641543,052800
64575,40.62391004,-73.97043559,045000
64576,40.59278792,-73.94989319,059401
64577,40.58980921,-73.93747369,059800
64578,40.57745868,-73.96625874,036200
64579,40.58523665,-73.93798201,062200
64580,40.63029497,-73.97267363,048000
64581,40.68840412,-73.92716954,038500
64582,40.63073521,-73.96636151,052800
64583,40.69418427,-73.94656425,025901
64584,40.68373154,-73.93970762,027500
64585,40.68371146,-73.96385415,020100
64586,40.63379107,-73.96962057,048200
64587,40.59108484,-73.96065297,037000
64588,40.67982557,-73.96618171,020300
64589,40.67592256,-73.96637837,020700
64590,40.69710998,-73.92630173,042100
64591,40.621681099999996,-73.96071779,076800
64592,40.64031698,-73.93401771,083800
64593,40.67914009,-73.98132082,013100
64594,40.67703003,-74.01388006,005300
64595,40.666225399999995,-73.92156333,090000
64596,40.69162627,-73.93606202,029100
64597,40.57744919,-73.96222693,036200
64598,40.67836207,-73.94969549999999,031500
64599,40.68419196,-74.00227513,005100
64600,40.68489712,-73.94912448,024900
64601,40.579428899999996,-73.94381211,062000
64602,40.66187421,-74.00012255,001800
64603,40.68650666,-73.93496358,029300
64604,40.57970493,-73.95341296,061200
64605,40.69738493,-73.92704433,042300
64606,40.65429917,-73.91742917,088800
64607,40.63327787,-73.96990903,048200
64608,40.65234333,-73.92731702,086600
64609,40.68393946,-73.99862627,006700
64610,40.67524368,-73.97334740000001,015900
64611,40.66238747,-73.99817977,014500
64612,40.67820563,-73.94972085,031500
64613,40.65356726,-73.94696439,081800
64614,40.70684295,-73.94059203,049300
64615,40.67969987,-73.96813948,016300
64616,40.67550464,-74.00566005,008500
64617,40.65690343,-73.90941758,091600
64618,40.67796242,-73.98035133,013100
64619,40.68683183,-73.96248588,023100
64620,40.69730947,-73.92494915,042100
64621,40.69452888,-73.94994294,025300
64622,40.69055255,-73.92602772,038700
64623,40.66705656,-73.9208234,090000
64624,40.70599602,-73.94297325,049300
64625,40.66170388,-74.00609861,001800
64626,40.68681156,-73.98032348,003900
64627,40.66078918,-73.90167740000001,091800
64628,40.68171932,-73.95059433,024500
64629,40.68709565,-73.9162275,039700
64630,40.61025909,-73.96644386,044200
64631,40.63290281,-73.96378079,046000
64632,40.6780373,-73.9616472,030500
64633,40.69171722,-73.94192891,028100
64634,40.68417545,-73.95628936,022900
64635,40.68359078,-73.99531637,006700
64636,40.68809229,-73.97480261,003300
64637,40.70097938,-73.92954331,042500
64638,40.70672105,-73.94973902,051100
64639,40.68046733,-74.00072108,006500
64640,40.68048946,-73.95694435,022700
64641,40.68451037,-73.99921398,006700
64642,40.58244863,-73.95765197,061003
64643,40.65145361,-74.01804437,001800
64644,40.69094114,-73.91262031,041500
64645,40.65975383,-73.91110772,091600
64646,40.64079508,-73.93023383,084000
64647,40.65790133,-73.91503154,089000
64648,40.61511392,-73.96410741,044200
64649,40.68810667,-73.96659939,019700
64650,40.69078745,-73.94335768,026300
64651,40.68888121,-73.91447642,039900
64652,40.70637486,-73.93780078,048500
64653,40.67447677,-73.9041952,090800
64654,40.69734622,-73.94091784,028502
64655,40.64231872,-73.92628298,084600
64656,40.70886415,-73.94267503,049300
64657,40.65466756,-73.90738796,092200
64658,40.65630456,-73.90537821,092200
64659,40.61759936,-73.96892194,045200
64660,40.58874273,-73.95841128,058800
64661,40.69182688,-73.94737028,026100
64662,40.58364771,-73.94390577,060800
64663,40.67883348,-73.97183173,016300
64664,40.63333171,-73.95781784,076600
64665,40.6432762,-73.92559367,084600
64666,40.62623014,-73.96349621,053000
64667,40.68314073,-73.99850009999999,006700
64668,40.64591055,-73.99803247,009000
64669,40.67650066,-73.94283985,031300
64670,40.68315925,-73.97183712,017900
64671,40.69032788,-73.94097815,027900
64672,40.593416600000005,-73.94420722,059402
64673,40.68372857,-73.965967,019900
64674,40.675898700000005,-73.96040105,030500
64675,40.7050797,-73.94384326,049100
64676,40.68010772,-74.00308981,005100
64677,40.69416245,-73.93130670000001,028900
64678,40.65529054,-73.94044692,081400
64679,40.68781476,-73.94314746,026500
64680,40.67873559,-73.95703201,030500
64681,40.67358297,-74.01035723,005300
64682,40.58642764,-73.96284831,037000
64683,40.64973952,-73.99830624,008800
64684,40.69241658,-73.93571869,028900
64685,40.64206881,-73.93517985,083800
64686,40.68682442,-73.93880339,027700
64687,40.58710503,-73.93646453,059800
64688,40.66712003,-73.9033118,091000
64689,40.58226607,-73.95400519,061004
64690,40.6812845,-73.95447411,022700
64691,40.6445698,-73.94119159,085400
64692,40.68852428,-73.93062019,029300
64693,40.69443171,-73.92306276,041900
64694,40.69486589,-73.92383398,042100
64695,40.68487802,-73.99397499,006900
64696,40.64731529,-73.92796394,084800
64697,40.68008855,-73.94380301,026900
64698,40.58109311,-73.95174158,061200
64699,40.69939589,-73.92992366,042500
64700,40.68822443,-73.92106509,037500
64701,40.65787138,-73.90820887,091600
64702,40.69161072,-73.91997207,039900
64703,40.65793837,-73.92078736,088600
64704,40.68911395,-73.95806381,023300
64705,40.68291383,-73.94015544,027500
64706,40.69183745,-73.94087224,028100
64707,40.65555947,-73.9180439,088800
64708,40.69897942,-73.92670358,042300
64709,40.67238616,-73.96271391,021500
64710,40.64958835,-74.00715699999999,008200
64711,40.64958393,-73.9455657,085600
64712,40.68059626,-73.97454586,016100
64713,40.6746836,-74.01065302,005300
64714,40.650965,-73.94651598,081800
64715,40.65813246,-73.90195163,092000
64716,40.67649788,-73.94278577,031300
64717,40.69062197,-73.93177912,029100
64718,40.58793986,-73.9424476,060000
64719,40.69028409,-73.94121618,027900
64720,40.64622072,-74.00006486,009200
64721,40.67895201,-74.00685731,005900
64722,40.65731917,-73.90756449,091600
64723,40.671594899999995,-73.95313248,021900
64724,40.6559407,-73.9347483,087000
64725,40.64220641,-73.94094144,083200
64726,40.68029077,-73.94772911,024700
64727,40.58514887,-73.93319016,062200
64728,40.68578502,-73.95937837,022900
64729,40.66236503,-73.90208238,091800
64730,40.65015099,-73.93795771,085800
64731,40.64559735,-73.94319784,085400
64732,40.67426743,-73.96626384,021500
64733,40.58907218,-73.93491446,059800
64734,40.70372512,-73.93590255,048500
64735,40.67963564,-73.99773945,006500
64736,40.67799937,-73.97305427,016100
64737,40.69432807,-73.91616072,041700
64738,40.68563296,-74.00240499,005100
64739,40.58018725,-73.95157304,061200
64740,40.68012676,-74.0069728,005900
64741,40.68849542,-73.96328544,019700
64742,40.67811964,-73.97099561,016300
64743,40.66085064,-73.93887407,087401
64744,40.64350926,-73.94461216,085400
64745,40.68855187,-73.91829182,039700
64746,40.68253545,-73.98180661,012700
64747,40.69967843,-73.92964927,042500
64748,40.678911600000006,-73.95795846,030500
64749,40.66230538,-73.93889436,087401
64750,40.67613047,-73.97433486,015900
64751,40.67990464,-73.99870207,006500
64752,40.61745223,-73.95554061,053800
64753,40.68006655,-73.94372371,027100
64754,40.68979546,-73.92257409999999,039700
64755,40.63192377,-73.96658068,052800
64756,40.66313929,-73.93794563,087401
64757,40.65902579,-73.91382268,089600
64758,40.61812221,-73.95619213,053800
64759,40.67887148,-73.97012641,016300
64760,40.68595856,-73.98437293,004100
64761,40.68123876,-73.96495875,019900
64762,40.58920348,-73.96555792,037000
64763,40.70785902,-73.94157941,049300
64764,40.64569921,-74.00070989,009200
64765,40.67914388,-73.96299135,020300
64766,40.65639531,-73.91621199,089000
64767,40.68706799,-73.96281748,019700
64768,40.68645129,-73.94454403,026500
64769,40.68399043,-73.98348281,012700
64770,40.67438694,-74.0128088,005300
64771,40.58401934,-73.93550621,062200
64772,40.6732008,-73.96104434,021500
64773,40.68298213,-73.93954605,027500
64774,40.68397041,-73.96697645,019900
64775,40.68307279,-73.95829476,022700
64776,40.68459631,-73.95170994,024500
64777,40.66609428,-73.92249348,090000
64778,40.6444585,-73.93832695,085400
64779,40.58616062,-73.96051546,037000
64780,40.6580878,-73.9467121,081000
64781,40.69714295,-73.93549776,038900
64782,40.68651604,-73.92344329,038500
64783,40.68842155,-73.96405713,019300
64784,40.6920112,-73.92788681,038700
64785,40.69452929999999,-73.91361452,043500
64786,40.68497328,-73.96146653,023100
64787,40.66365344,-73.92142578,089200
64788,40.6977811,-73.93309532,039100
64789,40.69499084,-73.92602640000001,039500
64790,40.66344021,-73.9226912,089200
64791,40.67361257,-73.94737384,031701
64792,40.68088172,-74.00404528,005100
64793,40.67667078,-73.96278001,020500
64794,40.69903168,-73.94124453,028501
64795,40.69454486,-73.91240643,043500
64796,40.69825273,-73.93229063,039100
64797,40.68560364,-73.96730015,019900
64798,40.676015299999996,-74.00123296,005900
64799,40.67905448,-73.95140029,024700
64800,40.6867097,-73.93986718,027700
64801,40.70088588,-73.93883376,038900
64802,40.69132039,-73.93888220000001,028100
64803,40.65565287,-73.94048264,081400
64804,40.58233078,-73.95814526,061003
64805,40.654979299999994,-74.00252642,008400
64806,40.6846289,-73.9577926,022900
64807,40.58050325,-73.95956121,061003
64808,40.58784375,-73.96218865,037000
64809,40.579035299999994,-73.96105246,036200
64810,40.67719284,-73.94980093,031500
64811,40.68586117,-73.93413129999999,029500
64812,40.688329700000004,-73.91851204,039700
64813,40.57838875,-73.93870115,061600
64814,40.69411936,-73.91985366,041700
64815,40.68884987,-73.97492853,018100
64816,40.67648953,-73.97216079,015900
64817,40.655809999999995,-73.93181833,086800
64818,40.59219319,-73.94028715,059402
64819,40.68848184,-73.97389019,018100
64820,40.69210649,-73.92665705,038700
64821,40.58930459,-73.94948535,059401
64822,40.64447942,-73.93640269,085000
64823,40.67788815,-73.97947167,013100
64824,40.65146741,-73.93600321,086000
64825,40.66116045,-73.99464393,014500
64826,40.59117391,-73.96444432,037000
64827,40.64221154,-73.93517611,083800
64828,40.69227544,-73.94996627,025300
64829,40.69422197,-73.93956109999999,028100
64830,40.69257353,-73.94753557,026100
64831,40.6792291,-73.96339870000001,020300
64832,40.67799322,-73.97038638,016300
64833,40.67180367,-73.95353609,021900
64834,40.65851733,-73.9977762,010100
64835,40.64718566,-73.9269767,084800
64836,40.68126105,-73.97716315,012902
64837,40.69027323,-73.94146139,027900
64838,40.69308943,-73.91149240000001,043700
64839,40.68325573,-73.99189834,007500
64840,40.69393559,-73.94313142,026100
64841,40.69009217,-73.93646736,029100
64842,40.65806861,-73.94675897,081000
64843,40.63900078,-73.92707934,093200
64844,40.62925507,-73.96404216,053000
64845,40.6640041,-73.99629457,014300
64846,40.59027907,-73.94967184,059401
64847,40.69374133,-73.95039069,025300
64848,40.6999142,-73.95013726,050700
64849,40.62955422,-73.97417264,048000
64850,40.68454687,-73.95866161,022900
64851,40.6572266,-73.9085125,091600
64852,40.61278797,-73.96071942,054200
64853,40.58748967,-73.95460646,060600
64854,40.67519643,-73.96155870000001,030500
64855,40.67582558,-73.96337533,020500
64856,40.68007472,-73.99496329,007700
64857,40.62997985,-73.97499748,048000
64858,40.64445607,-73.92933274,084800
64859,40.68282869,-73.95878887,022700
64860,40.66951069,-73.91361448,092400
64861,40.68416387,-73.9424583,026700
64862,40.6860615,-73.94446503,026500
64863,40.68044321,-73.97771866,012902
64864,40.57742342,-73.95200702,062000
64865,40.68042725,-73.98049122,012901
64866,40.68696693,-74.001756,004700
64867,40.66506894,-73.91638493,090000
64868,40.64255024,-73.93231833,084000
64869,40.68332102,-73.98587706,007100
64870,40.6866515,-73.93385288,029300
64871,40.69410753,-73.9312743,028900
64872,40.68314745,-73.98131969,012700
64873,40.67510049,-73.94792785,031500
64874,40.69940448,-73.94029211,028501
64875,40.64904042,-73.93492082,086000
64876,40.62384348,-73.96789597,045800
64877,40.68866513,-73.94785957,026300
64878,40.68724602,-73.9856671,004100
64879,40.63150544,-73.96294211,052800
64880,40.66117175,-73.93385291,088000
64881,40.58127307,-73.94896222,061200
64882,40.65790869,-73.93003932,087800
64883,40.64578816,-73.94613816,082600
64884,40.69615572,-73.94235418,028300
64885,40.67259392,-73.96912704,017700
64886,40.68700356,-73.97959146,003700
64887,40.69804024,-73.94565957,025700
64888,40.67708761,-73.96164414,030500
64889,40.58233245,-73.96299819,036600
64890,40.69621703,-73.93386863,039300
64891,40.62726527,-73.96462684,053000
64892,40.69618852,-73.94208008,028300
64893,40.68044534,-73.99731759,006500
64894,40.68280796,-73.98764388,007100
64895,40.68873906,-73.96132012,019300
64896,40.626317900000004,-73.97321923,046202
64897,40.66348024,-73.92512057,088400
64898,40.66997947,-74.00413834,005300
64899,40.68556436,-73.99871638,006700
64900,40.67570239,-73.99850026,007700
64901,40.66919546,-73.91793342,090000
64902,40.64999179,-74.00785617,008200
64903,40.68807898,-73.9767786,003300
64904,40.68059207,-73.95263943,024500
64905,40.68660508,-73.93427479,029300
64906,40.68345035,-73.94850904,024900
64907,40.67465342,-73.90538102,090800
64908,40.65728113,-73.94735429,080400
64909,40.61497364,-73.97307251,044600
64910,40.70124843,-73.95078183,050700
64911,40.70951296,-73.95087672,051300
64912,40.65920123,-73.90318272,092000
64913,40.69422938,-73.9331061,028700
64914,40.66575766,-73.90886847,091200
64915,40.64360719,-73.94281037,083200
64916,40.66009142,-73.91469715,089400
64917,40.68048176,-73.95138844,024700
64918,40.57843769,-73.95558098,061004
64919,40.70921004,-73.94858292,051100
64920,40.66137825,-73.92176367,089200
64921,40.62970539,-73.96461834,053000
64922,40.6864091,-73.94246357,026500
64923,40.66466833,-73.99590164,014300
64924,40.68205014,-73.94765923,024900
64925,40.6811348,-73.97724973,012902
64926,40.58783315,-73.95558553,059000
64927,40.57826546,-73.96560316,036200
64928,40.64241381,-73.92478028,094401
64929,40.702988500000004,-73.93409274,048500
64930,40.68619494,-73.98708797,004100
64931,40.66414109,-73.9241322,089200
64932,40.69501962,-73.93267256,028700
64933,40.65337877,-74.00891613,000200
64934,40.66349123,-73.92513498,088400
64935,40.70064084,-73.9426821,050700
64936,40.68231215,-73.97645611,012902
64937,40.70859928,-73.94549587,050500
64938,40.62806711,-73.96580806,045600
64939,40.64901562,-73.93007748,086200
64940,40.58085289,-73.96265701,036400
64941,40.69611964,-73.93160401,039300
64942,40.6176249,-73.95487773,053800
64943,40.67461086,-73.95885163,021700
64944,40.68640971,-73.97465541,003500
64945,40.69166617,-73.92919616,038700
64946,40.64431457,-73.93135802,084000
64947,40.61219027,-73.95504348,054600
64948,40.62491277,-73.96391841,053000
64949,40.66880349,-73.90777207,090600
64950,40.70156471,-73.94049575,048900
64951,40.70710337,-73.94547545,050500
64952,40.66438025,-73.92900885,035500
64953,40.62374081,-73.97439103,045000
64954,40.67384812,-73.95973173,021700
64955,40.5828595,-73.95540163,061004
64956,40.67474722,-73.95648299999999,022100
64957,40.58070855,-73.94500264,061200
64958,40.69450408,-73.94379086,025901
64959,40.63461714,-73.9602562,076400
64960,40.67376636,-73.95396372,022100
64961,40.68713918,-73.98743033,004300
64962,40.61504278,-73.96482421,044200
64963,40.68398796,-73.97101109,017900
64964,40.64705562,-73.94481462,085600
64965,40.57692021,-73.9646463,036001
64966,40.69546924,-73.94177057,028300
64967,40.68571528,-73.92883470000001,038300
64968,40.66931355,-73.9106588,092400
64969,40.66747019,-73.91211757,092400
64970,40.65573388,-73.92421744,086400
64971,40.66469689,-73.91434162,089800
64972,40.58768023,-73.96592954,037401
64973,40.69099885,-73.92864515,038700
64974,40.58945258,-73.95558085,059000
64975,40.68725138,-73.98462503,004100
64976,40.61126799,-73.96262919,042000
64977,40.69454488,-73.91243168,043500
64978,40.61710455,-73.95794696,053800
64979,40.70195347,-73.94397212,049100
64980,40.69674096,-73.94946886,025700
64981,40.67536886,-73.95285584,022100
64982,40.67604524,-73.94915647,031500
64983,40.674352500000005,-73.95097111,031701
64984,40.67450185,-73.95368923,022100
64985,40.66437913,-73.9151927,089800
64986,40.67912216,-73.97385059,016100
64987,40.680025,-73.9429558,027100
64988,40.5774382,-73.96219454,036002
64989,40.65328522,-73.9237373,086400
64990,40.64982318,-73.92244751,093800
64991,40.65442767,-73.9335893,087000
64992,40.68304741,-74.00096268,006300
64993,40.58731807,-73.93458493,059800
64994,40.692747499999996,-73.91302183,041500
64995,40.67975711,-73.97818398,012902
64996,40.68044947,-73.96916306,016300
64997,40.68221149,-73.94077982,027500
64998,40.68289092,-74.0030683,005100
64999,40.57765197,-73.96120806,036002
65000,40.68060312,-73.95279446,024500
65001,40.69032043,-73.91960942,039700
65002,40.68879132,-73.91922904,039700
65003,40.65829968,-73.93691572,087401
65004,40.64061124,-73.93501552,083800
65005,40.60957164,-73.97202303,043800
65006,40.68160846,-73.96228691,020100
65007,40.65594328,-73.92980712,086800
65008,40.67436897,-73.95097109999999,031701
65009,40.68050026,-74.00084006,006500
65010,40.6628129,-73.99740841,014500
65011,40.68341735,-73.98815575,007100
65012,40.64356531,-73.93147049999999,084000
65013,40.58620911,-73.96626872,037401
65014,40.67632023,-73.97607969,015900
65015,40.66581368,-73.92569469,089200
65016,40.67463559,-73.95893092,021700
65017,40.68628541,-73.93689285,027700
65018,40.65987507,-73.94761896,081000
65019,40.58628908,-73.9457253,060000
65020,40.68252708,-73.95969764,022700
65021,40.68580268,-73.92813509999999,038300
65022,40.69224816,-73.95036296,025300
65023,40.66304134,-73.93956051,087401
65024,40.68423759,-73.94168303,026700
65025,40.69749911,-73.92121999999999,041900
65026,40.65648878,-73.92028451,088600
65027,40.69378229,-73.94991466,025300
65028,40.57773593,-73.96634859999999,036200
65029,40.64984931,-74.00179106,008800
65030,40.57887247,-73.93989587,061600
65031,40.69284563,-73.92792196,039300
65032,40.63228048,-73.96620941,046000
65033,40.64263138,-73.94002582,083400
65034,40.6887103,-73.97690098,003300
65035,40.68992127,-73.93046008,029100
65036,40.70178523,-73.93225819,042500
65037,40.67919051,-74.01074387,005900
65038,40.67768995,-73.9505144,031500
65039,40.67694358,-73.95098363,031500
65040,40.57799453,-73.95963472,036200
65041,40.68560438,-73.93629496,027500
65042,40.62438988,-73.96856215,045800
65043,40.67685795,-74.00079675,006500
65044,40.68344642,-73.96788891,019900
