CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6
66,2003,2,34,36047006600,11209,21,16278,2821,181,2577,404,34,25,29,29,0.096774,0,0.002846,0,-13,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2004,2,21,36047006600,11209,27,16088,2640,177,2502,420,21,28,29,28,-0.382352,-0.382352,-0.124604,-0.127451,6,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2005,2,27,36047006600,11209,26,15897,2651,175,2467,372,27,27,26,28,0.285714,-0.129032,0.000045,-0.170461,-1,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2006,2,26,36047006600,11209,32,15743,2636,178,2448,417,26,32,29,29,-0.037037,-0.235294,-0.044558,-0.248893,6,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2007,2,32,36047006600,11209,31,15264,2651,178,2408,391,32,36,31,29,0.230769,0.523809,0.159815,0.053161,-1,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2008,2,31,36047006600,11209,34,15736,2629,161,2502,427,31,32,33,31,-0.03125,0.148148,0.05416,0.145554,3,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2009,2,34,36047006600,11209,29,17856,2999,169,2936,505,34,26,31,30,0.096774,0.307692,0.098764,0.32655,-5,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2010,2,29,36047006600,11209,0,19224,3501,190,3137,614,29,32,30,31,-0.147058,-0.09375,-0.027178,0.120696,-29,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2001,3,25,36047006600,11209,33,16366,2698,161,2465,444,25,34,34,34,0,0,0,0,8,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2002,3,33,36047006600,11209,34,16351,2862,159,2492,459,33,31,32,32,0.32,0,0.16,0,1,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2003,3,34,36047006600,11209,34,16278,2829,181,2577,472,34,34,33,33,0.030303,0,0.116767,0,0,0,0,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2004,3,34,36047006600,11209,24,16088,2716,177,2502,387,34,21,28,30,0,0.36,0.116767,0.12,-10,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2005,3,24,36047006600,11209,26,15897,2598,175,2467,412,24,27,27,29,-0.294117,-0.272727,-0.087938,0.02909,2,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2006,3,26,36047006600,11209,25,15743,2620,178,2448,376,26,26,24,27,0.083333,-0.235294,-0.070261,-0.04934,-1,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2007,3,25,36047006600,11209,30,15264,2524,178,2408,393,25,32,28,28,-0.038461,-0.264705,-0.083081,-0.257575,5,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2008,3,30,36047006600,11209,27,15736,2639,161,2502,386,30,31,29,27,0.2,0.25,0.081623,-0.083333,-3,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2009,3,27,36047006600,11209,35,17856,2812,169,2936,440,27,34,32,30,-0.1,0.038461,0.020512,0.007918,8,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2010,3,35,36047006600,11209,0,19224,3049,190,3137,497,35,29,31,30,0.296296,0.4,0.132098,0.229487,-35,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2001,4,18,36047006600,11209,22,16366,2528,161,2465,328,18,25,25,25,0,0,0,0,4,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2002,4,22,36047006600,11209,31,16351,2633,159,2492,422,22,33,29,29,0.222222,0,0.111111,0,9,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2003,4,31,36047006600,11209,36,16278,2775,181,2577,454,31,34,30,30,0.40909,0,0.210437,0,5,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2004,4,36,36047006600,11209,36,16088,2744,177,2502,453,36,34,33,31,0.16129,1,0.264201,0.333333,0,0,0,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2005,4,36,36047006600,11209,27,15897,2639,175,2467,392,36,24,30,30,0,0.636363,0.190127,0.545454,-9,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2006,4,27,36047006600,11209,26,15743,2543,178,2448,399,27,26,28,30,-0.25,-0.129032,-0.029569,0.502443,-1,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2007,4,26,36047006600,11209,18,15264,2502,178,2408,336,26,25,25,28,-0.037037,-0.277777,-0.095679,0.076517,-8,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2008,4,18,36047006600,11209,29,15736,2529,161,2502,359,18,30,27,27,-0.307692,-0.5,-0.198243,-0.30227,11,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2009,4,29,36047006600,11209,24,17856,2848,169,2936,428,29,27,27,26,0.611111,0.074074,0.088793,-0.234567,-5,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2010,4,24,36047006600,11209,0,19224,2880,190,3137,426,24,35,30,28,-0.172413,-0.076923,0.043668,-0.167616,-24,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2001,5,26,36047006600,11209,16,16366,2617,161,2465,357,26,18,18,18,0,0,0,0,-10,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2002,5,16,36047006600,11209,25,16351,2517,159,2492,328,16,22,20,20,-0.384615,0,-0.192307,0,9,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2003,5,25,36047006600,11209,29,16278,2589,181,2577,425,25,31,23,23,0.5625,0,0.059294,0,4,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2004,5,29,36047006600,11209,33,16088,2715,177,2502,436,29,36,29,26,0.16,0.115384,0.112628,0.038461,4,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2005,5,33,36047006600,11209,35,15897,2718,175,2467,447,33,36,34,28,0.137931,1.0625,0.28681,0.392628,2,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2006,5,35,36047006600,11209,29,15743,2618,178,2448,382,35,27,33,30,0.060606,0.4,0.119512,0.525961,-6,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2007,5,29,36047006600,11209,26,15264,2492,178,2408,374,29,26,29,31,-0.171428,0,0.009036,0.4875,-3,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2008,5,26,36047006600,11209,23,15736,2512,161,2502,340,26,18,23,28,-0.103448,-0.212121,-0.071423,0.062626,-3,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2009,5,23,36047006600,11209,33,17856,2738,169,2936,423,23,29,24,27,-0.115384,-0.342857,-0.130087,-0.184992,10,1,1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
66,2010,5,33,36047006600,11209,0,19224,2915,190,3137,439,33,24,23,24,0.434782,0.137931,0.071983,-0.139015,-33,0,-1,36047006800,NULL,36047003600,36047013000,36047007000,36047003000
68,2001,0,46,36047006800,11209,56,16366,2705,319,2465,395,46,0,0,0,0,0,0,0,10,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2002,0,56,36047006800,11209,50,16351,2614,337,2492,406,56,0,0,0,0.217391,0,0.108695,0,-6,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2003,0,50,36047006800,11209,56,16278,2547,347,2577,397,50,0,0,0,-0.107142,0,0.036749,0,6,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2004,0,56,36047006800,11209,67,16088,2606,322,2502,421,56,0,0,0,0.12,0.217391,0.076749,0.072463,11,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2005,0,67,36047006800,11209,47,15897,2615,357,2467,408,67,0,0,0,0.196428,0.196428,0.069761,0.13794,-20,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2006,0,47,36047006800,11209,55,15743,2618,356,2448,462,47,0,0,0,-0.298507,-0.06,0.005973,0.11794,8,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2007,0,55,36047006800,11209,67,15264,2455,352,2408,461,55,0,0,0,0.170212,-0.017857,0.022711,0.039523,12,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2008,0,67,36047006800,11209,64,15736,2796,370,2502,522,67,0,0,0,0.218181,0,0.029962,-0.025952,-3,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2009,0,64,36047006800,11209,58,17856,3070,392,2936,549,64,0,0,0,-0.044776,0.361702,0.114539,0.114615,-6,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2010,0,58,36047006800,11209,0,19224,3561,359,3137,604,58,0,0,0,-0.09375,0.054545,0.026551,0.138749,-58,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2001,1,56,36047006800,11209,49,16366,2936,319,2465,485,56,46,46,46,0,0,0,0,-7,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2002,1,49,36047006800,11209,61,16351,2843,337,2492,403,49,56,51,51,-0.125,0,-0.0625,0,12,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2003,1,61,36047006800,11209,52,16278,2717,347,2577,425,61,50,50,50,0.244898,0,0.039965,0,-9,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2004,1,52,36047006800,11209,62,16088,2667,322,2502,385,52,56,54,52,-0.147541,-0.071428,-0.009214,-0.023809,10,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2005,1,62,36047006800,11209,67,15897,2676,357,2467,436,62,67,57,55,0.192307,0.265306,0.096554,0.064625,5,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2006,1,67,36047006800,11209,48,15743,2708,356,2448,412,67,47,56,55,0.080645,0.09836,0.041803,0.097412,-19,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2007,1,48,36047006800,11209,62,15264,2640,352,2408,453,48,55,56,55,-0.283582,-0.076923,-0.003543,0.095581,14,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2008,1,62,36047006800,11209,75,15736,2631,370,2502,468,62,67,56,58,0.291666,0,0.029576,0.007145,13,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2009,1,75,36047006800,11209,55,17856,3389,392,2936,591,75,64,62,60,0.209677,0.119403,0.072587,0.014159,-20,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2010,1,55,36047006800,11209,0,19224,3318,359,3137,557,55,58,63,58,-0.266666,0.145833,0.078225,0.088412,-55,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2001,2,56,36047006800,11209,55,16366,2882,319,2465,456,56,56,56,56,0,0,0,0,-1,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2002,2,55,36047006800,11209,50,16351,2882,337,2492,474,55,49,52,52,-0.017857,0,-0.008928,0,-5,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2003,2,50,36047006800,11209,65,16278,2821,347,2577,404,50,61,55,55,-0.090909,0,-0.036255,0,15,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2004,2,65,36047006800,11209,49,16088,2640,322,2502,420,65,52,54,54,0.3,0.160714,0.063744,0.053571,-16,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2005,2,49,36047006800,11209,66,15897,2651,357,2467,372,49,62,58,56,-0.246153,-0.10909,-0.012354,0.017207,17,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2006,2,66,36047006800,11209,69,15743,2636,356,2448,417,66,67,60,58,0.346938,0.32,0.133595,0.123874,3,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2007,2,69,36047006800,11209,47,15264,2651,352,2408,391,69,48,59,58,0.045454,0.061538,0.048746,0.090815,-22,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2008,2,47,36047006800,11209,63,15736,2629,370,2502,427,47,62,59,58,-0.31884,-0.040816,0.024517,0.113574,16,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2009,2,63,36047006800,11209,74,17856,2999,392,2936,505,63,75,61,62,0.340425,-0.045454,0.022346,-0.008244,11,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2010,2,74,36047006800,11209,0,19224,3501,359,3137,614,74,55,64,61,0.174603,0.072463,0.065396,-0.004602,-74,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2001,3,66,36047006800,11209,59,16366,2698,319,2465,444,66,56,56,56,0,0,0,0,-7,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2002,3,59,36047006800,11209,54,16351,2862,337,2492,459,59,55,55,55,-0.10606,0,-0.05303,0,-5,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2003,3,54,36047006800,11209,42,16278,2829,347,2577,472,54,50,53,53,-0.084745,0,-0.063602,0,-12,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2004,3,42,36047006800,11209,69,16088,2716,322,2502,387,42,65,56,56,-0.222222,-0.363636,-0.137676,-0.121212,27,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2005,3,69,36047006800,11209,53,15897,2598,357,2467,412,69,49,54,55,0.642857,0.169491,0.111963,-0.064714,-16,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2006,3,53,36047006800,11209,71,15743,2620,356,2448,376,53,66,60,57,-0.231884,-0.018518,0.062916,-0.070887,18,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2007,3,71,36047006800,11209,68,15264,2524,352,2408,393,71,69,61,59,0.339622,0.690476,0.250198,0.280483,-3,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2008,3,68,36047006800,11209,56,15736,2639,370,2502,386,68,47,60,59,-0.042253,-0.014492,0.021828,0.219155,-12,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2009,3,56,36047006800,11209,56,17856,2812,392,2936,440,56,63,59,58,-0.17647,0.056603,0.040299,0.244195,0,0,0,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2010,3,56,36047006800,11209,0,19224,3049,359,3137,497,56,74,61,63,0,-0.211267,-0.072908,-0.056385,-56,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2001,4,42,36047006800,11209,71,16366,2528,319,2465,328,42,66,66,66,0,0,0,0,29,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2002,4,71,36047006800,11209,62,16351,2633,337,2492,422,71,59,62,62,0.690476,0,0.345238,0,-9,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2003,4,62,36047006800,11209,51,16278,2775,347,2577,454,62,54,59,59,-0.12676,0,0.187905,0,-11,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2004,4,51,36047006800,11209,52,16088,2744,322,2502,453,51,42,51,55,-0.177419,0.214285,0.128765,0.071428,1,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2005,4,52,36047006800,11209,63,15897,2639,357,2467,392,52,69,55,58,0.019607,-0.267605,-0.094857,-0.017773,11,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2006,4,63,36047006800,11209,51,15743,2543,356,2448,399,63,53,54,55,0.211538,0.016129,0.017908,-0.012396,-12,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2007,4,51,36047006800,11209,74,15264,2502,352,2408,336,51,71,64,57,-0.190476,0,0.013556,-0.083825,23,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2008,4,74,36047006800,11209,62,15736,2529,370,2502,359,74,68,64,60,0.45098,0.423076,0.157347,0.146402,-12,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2009,4,62,36047006800,11209,55,17856,2848,392,2936,428,62,56,65,63,-0.162162,-0.015873,0.03278,0.135734,-7,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2010,4,55,36047006800,11209,0,19224,2880,359,3137,426,55,56,60,60,-0.112903,0.078431,0.058638,0.161878,-55,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2001,5,53,36047006800,11209,47,16366,2617,319,2465,357,53,42,42,42,0,0,0,0,-6,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2002,5,47,36047006800,11209,70,16351,2517,337,2492,328,47,71,56,56,-0.113207,0,-0.056603,0,23,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2003,5,70,36047006800,11209,56,16278,2589,347,2577,425,70,62,58,58,0.489361,0,0.125384,0,-14,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2004,5,56,36047006800,11209,58,16088,2715,322,2502,436,56,51,61,56,-0.2,0.056603,0.058718,0.018867,2,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2005,5,58,36047006800,11209,60,15897,2718,357,2467,447,58,52,55,55,0.035714,0.234042,0.108358,0.096882,2,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2006,5,60,36047006800,11209,58,15743,2618,356,2448,382,60,63,55,59,0.034482,-0.142857,-0.043267,0.049263,-2,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2007,5,58,36047006800,11209,52,15264,2492,352,2408,374,58,51,55,55,-0.033333,0.035714,0.012287,0.042299,-6,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2008,5,52,36047006800,11209,72,15736,2512,370,2502,340,52,74,62,58,-0.103448,-0.103448,-0.034099,-0.070197,20,1,1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2009,5,72,36047006800,11209,61,17856,2738,392,2936,423,72,62,62,60,0.384615,0.2,0.082611,0.044088,-11,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
68,2010,5,61,36047006800,11209,0,19224,2915,359,3137,439,61,55,63,61,-0.152777,0.051724,0.042796,0.049425,-61,0,-1,36047006600,NULL,36047003000,36047003600,36047013000,36047006400
70,2001,0,21,36047007000,11220,14,16366,2705,97,3394,563,21,0,0,0,0,0,0,0,-7,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2002,0,14,36047007000,11220,17,16351,2614,99,3340,526,14,0,0,0,-0.333333,0,-0.166666,0,3,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2003,0,17,36047007000,11220,18,16278,2547,102,3286,519,17,0,0,0,0.214285,0,-0.039682,0,1,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2004,0,18,36047007000,11220,12,16088,2606,108,3197,535,18,0,0,0,0.058823,-0.142857,-0.020074,-0.047619,-6,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2005,0,12,36047007000,11220,19,15897,2615,84,3152,537,12,0,0,0,-0.333333,-0.142857,-0.020074,-0.095238,7,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2006,0,19,36047007000,11220,13,15743,2618,101,3167,529,19,0,0,0,0.583333,0.117647,0.102941,-0.056022,-6,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2007,0,13,36047007000,11220,15,15264,2455,93,3034,446,13,0,0,0,-0.315789,-0.277777,-0.021929,-0.100996,2,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2008,0,15,36047007000,11220,10,15736,2796,93,3083,498,15,0,0,0,0.153846,0.25,0.140463,0.029956,-5,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2009,0,10,36047007000,11220,19,17856,3070,87,3581,616,10,0,0,0,-0.333333,-0.473684,-0.165092,-0.167154,9,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2010,0,19,36047007000,11220,0,19224,3561,94,3927,721,19,0,0,0,0.9,0.461538,0.24017,0.079284,-19,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2001,1,17,36047007000,11220,21,16366,2936,97,3394,626,17,21,21,21,0,0,0,0,4,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2002,1,21,36047007000,11220,18,16351,2843,99,3340,587,21,14,17,17,0.235294,0,0.117647,0,-3,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2003,1,18,36047007000,11220,19,16278,2717,102,3286,553,18,17,17,17,-0.142857,0,0.030812,0,1,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2004,1,19,36047007000,11220,14,16088,2667,108,3197,537,19,18,16,17,0.055555,0.117647,0.04933,0.039215,-5,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2005,1,14,36047007000,11220,17,15897,2676,84,3152,556,14,12,15,16,-0.263157,-0.333333,-0.116819,-0.071895,3,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2006,1,17,36047007000,11220,19,15743,2708,101,3167,571,17,19,16,16,0.214285,-0.055555,0.002227,-0.090413,2,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2007,1,19,36047007000,11220,14,15264,2640,93,3034,523,19,13,14,15,0.117647,0,0.022924,-0.129629,-5,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2008,1,14,36047007000,11220,18,15736,2631,93,3083,517,14,15,15,15,-0.263157,0,0.022924,-0.018518,4,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2009,1,18,36047007000,11220,11,17856,3389,87,3581,669,18,10,12,13,0.285714,0.058823,0.046734,0.019607,-7,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2010,1,11,36047007000,11220,0,19224,3318,94,3927,676,11,19,14,15,-0.388888,-0.421052,-0.12211,-0.120743,-11,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2001,2,22,36047007000,11220,17,16366,2882,97,3394,606,22,17,17,17,0,0,0,0,-5,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2002,2,17,36047007000,11220,21,16351,2882,99,3340,601,17,21,19,19,-0.227272,0,-0.113636,0,4,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2003,2,21,36047007000,11220,18,16278,2821,102,3286,588,21,18,18,18,0.235294,0,0.002673,0,-3,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2004,2,18,36047007000,11220,13,16088,2640,108,3197,539,18,19,19,18,-0.142857,-0.181818,-0.044945,-0.060606,-5,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2005,2,13,36047007000,11220,15,15897,2651,84,3152,539,13,14,17,17,-0.277777,-0.235294,-0.06178,-0.139037,2,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2006,2,15,36047007000,11220,15,15743,2636,101,3167,546,15,17,16,17,0.153846,-0.285714,-0.088929,-0.234275,0,0,0,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2007,2,15,36047007000,11220,21,15264,2651,93,3034,557,15,19,16,17,0,-0.166666,-0.04131,-0.229225,6,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2008,2,21,36047007000,11220,14,15736,2629,93,3083,520,21,14,16,16,0.4,0.615384,0.184615,0.054334,-7,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2009,2,14,36047007000,11220,20,17856,2999,87,3581,623,14,18,17,16,-0.333333,-0.066666,0.022222,0.12735,6,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2010,2,20,36047007000,11220,0,19224,3501,94,3927,711,20,11,14,15,0.428571,0.333333,0.165079,0.294017,-20,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2001,3,15,36047007000,11220,19,16366,2698,97,3394,557,15,22,22,22,0,0,0,0,4,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2002,3,19,36047007000,11220,16,16351,2862,99,3340,597,19,17,19,19,0.266666,0,0.133333,0,-3,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2003,3,16,36047007000,11220,19,16278,2829,102,3286,556,16,21,20,20,-0.157894,0,0.036257,0,3,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2004,3,19,36047007000,11220,17,16088,2716,108,3197,544,19,18,18,19,0.1875,0.266666,0.098757,0.088888,-2,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2005,3,17,36047007000,11220,14,15897,2598,84,3152,519,17,13,17,18,-0.105263,-0.105263,-0.025219,0.053801,-3,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2006,3,14,36047007000,11220,16,15743,2620,101,3167,529,14,15,15,16,-0.17647,-0.125,-0.031411,0.012134,2,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2007,3,16,36047007000,11220,13,15264,2524,93,3034,527,16,15,14,16,0.142857,-0.157894,-0.046292,-0.129386,-3,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2008,3,13,36047007000,11220,20,15736,2639,93,3083,530,13,21,17,16,-0.1875,-0.235294,-0.073704,-0.172729,7,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2009,3,20,36047007000,11220,13,17856,2812,87,3581,565,20,14,16,15,0.538461,0.428571,0.164606,0.011794,-7,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2010,3,13,36047007000,11220,0,19224,3049,94,3927,671,13,20,18,17,-0.35,-0.1875,0.00032,0.001925,-13,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2001,4,13,36047007000,11220,13,16366,2528,97,3394,521,13,15,15,15,0,0,0,0,0,0,0,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2002,4,13,36047007000,11220,20,16351,2633,99,3340,539,13,19,17,17,0,0,0,0,7,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2003,4,20,36047007000,11220,15,16278,2775,102,3286,560,20,16,16,16,0.538461,0,0.179487,0,-5,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2004,4,15,36047007000,11220,18,16088,2744,108,3197,519,15,19,18,17,-0.25,0.153846,0.096153,0.051282,3,1,1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2005,4,18,36047007000,11220,18,15897,2639,84,3152,501,18,17,17,17,0.2,0.384615,0.16282,0.179487,0,0,0,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2006,4,18,36047007000,11220,15,15743,2543,101,3167,497,18,14,16,17,0,-0.1,-0.016666,0.146153,-3,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
70,2007,4,15,36047007000,11220,14,15264,2502,93,3034,490,15,16,15,16,-0.166666,0,0.011111,0.094871,-1,0,-1,36047006800,NULL,36047003000,36047002200,36047012600,36047013000
