CensusTract,SchoolYear,GradeLevel,Count,PreviousGrade,PreviousYear,PreviousThreeYear,PreviousFiveYear,OneYearPercentGrowth,OneYearGrowth,ThreeYearPercentGrowth,ThreeYearGrowth,FiveYearPercentGrowth,FiveYearGrowth,LongTract,Zip,Y,NeighborCount,NeighborPreviousCount,NeighborPreviousThreeCount,NeighborOneYearPercentGrowth,NeighborOnYearGrowth,NeighborThreeYearPercentGrowth,NeighborThreeYearGrowth
138,2007,2,14,12,22,14,14,-0.363636,-8,0,0,0,0,36047013800,11209,0,99,115,126,-0.13913,-16,-0.214286,-27
138,2007,3,20,14,13,17,17,0.538462,7,0.176471,3,0.176471,3,36047013800,11209,0,102,123,121,-0.170732,-21,-0.157025,-19
138,2007,4,8,20,15,12,12,-0.466667,-7,-0.333333,-4,-0.333333,-4,36047013800,11209,1,105,111,147,-0.054054,-6,-0.285714,-42
138,2007,5,11,8,15,6,6,-0.266667,-4,0.833333,5,0.833333,5,36047013800,11209,1,108,114,142,-0.052632,-6,-0.239437,-34
138,2008,0,24,24,10,14,14,1.4,14,0.714286,10,0.714286,10,36047013800,11209,0,178,137,116,0.29927,41,0.534483,62
138,2008,1,8,24,12,19,19,-0.333333,-4,-0.578947,-11,-0.578947,-11,36047013800,11209,1,142,157,129,-0.095541,-15,0.100775,13
138,2008,2,14,8,14,9,9,0,0,0.555556,5,0.555556,5,36047013800,11209,1,158,99,117,0.59596,59,0.350427,41
138,2008,3,14,14,20,15,15,-0.3,-6,-0.066667,-1,-0.066667,-1,36047013800,11209,0,98,102,118,-0.039216,-4,-0.169492,-20
138,2008,4,18,14,8,15,15,1.25,10,0.2,3,0.2,3,36047013800,11209,0,89,105,118,-0.152381,-16,-0.245763,-29
138,2008,5,12,18,11,11,11,0.090909,1,0.090909,1,0.090909,1,36047013800,11209,0,94,108,138,-0.12963,-14,-0.318841,-44
138,2009,0,10,10,24,15,15,-0.583333,-14,-0.333333,-5,-0.333333,-5,36047013800,11209,0,178,178,163,0,0,0.092025,15
138,2009,1,30,10,8,18,18,2.75,22,0.666667,12,0.666667,12,36047013800,11209,0,196,142,106,0.380282,54,0.849057,90
138,2009,2,13,30,14,22,22,-0.071429,-1,-0.409091,-9,-0.409091,-9,36047013800,11209,0,158,158,115,0,0,0.373913,43
138,2009,3,12,13,14,13,13,-0.142857,-2,-0.076923,-1,-0.076923,-1,36047013800,11209,0,164,98,123,0.673469,66,0.333333,41
138,2009,4,12,12,18,15,15,-0.333333,-6,-0.2,-3,-0.2,-3,36047013800,11209,0,126,89,111,0.41573,37,0.135135,15
138,2009,5,16,12,12,15,15,0.333333,4,0.066667,1,0.066667,1,36047013800,11209,0,139,94,114,0.478723,45,0.219298,25
138,2010,0,21,21,10,10,10,1.1,11,1.1,11,1.1,11,36047013800,11209,0,190,178,137,0.067416,12,0.386861,53
138,2010,1,13,21,30,12,12,-0.566667,-17,0.083333,1,0.083333,1,36047013800,11209,0,185,196,157,-0.056122,-11,0.178344,28
138,2010,2,30,13,13,14,14,1.307692,17,1.142857,16,1.142857,16,36047013800,11209,0,203,158,99,0.28481,45,1.050505,104
138,2010,3,16,30,12,20,20,0.333333,4,-0.2,-4,-0.2,-4,36047013800,11209,0,162,164,102,-0.012195,-2,0.588235,60
138,2010,4,13,16,12,8,8,0.083333,1,0.625,5,0.625,5,36047013800,11209,0,154,126,105,0.222222,28,0.466667,49
138,2010,5,11,13,16,11,11,-0.3125,-5,0,0,0,0,36047013800,11209,0,138,139,108,-0.007194,-1,0.277778,30
140,2001,0,15,15,15,15,15,0,0,0,0,0,0,36047014000,11228,0,87,87,87,0,0,0,0
140,2001,1,13,15,13,13,13,0,0,0,0,0,0,36047014000,11228,1,90,90,90,0,0,0,0
140,2001,2,11,13,11,11,11,0,0,0,0,0,0,36047014000,11228,1,77,77,77,0,0,0,0
140,2001,3,9,11,9,9,9,0,0,0,0,0,0,36047014000,11228,1,87,87,87,0,0,0,0
140,2001,4,9,9,9,9,9,0,0,0,0,0,0,36047014000,11228,0,55,55,55,0,0,0,0
140,2001,5,7,9,7,7,7,0,0,0,0,0,0,36047014000,11228,1,71,71,71,0,0,0,0
140,2002,0,19,19,15,19,19,0.266667,4,0,0,0,0,36047014000,11228,0,85,87,85,-0.022989,-2,0,0
140,2002,1,17,19,13,17,17,0.307692,4,0,0,0,0,36047014000,11228,0,90,90,90,0,0,0,0
140,2002,2,12,17,11,12,12,0.090909,1,0,0,0,0,36047014000,11228,1,83,77,83,0.077922,6,0,0
140,2002,3,8,12,9,8,8,-0.111111,-1,0,0,0,0,36047014000,11228,1,70,87,70,-0.195402,-17,0,0
140,2002,4,12,8,9,12,12,0.333333,3,0,0,0,0,36047014000,11228,0,86,55,86,0.563636,31,0,0
140,2002,5,9,12,7,9,9,0.285714,2,0,0,0,0,36047014000,11228,0,64,71,64,-0.098592,-7,0,0
140,2003,0,13,13,19,13,13,-0.315789,-6,0,0,0,0,36047014000,11228,0,71,85,71,-0.164706,-14,0,0
140,2003,1,18,13,17,18,18,0.058824,1,0,0,0,0,36047014000,11228,0,87,90,87,-0.033333,-3,0,0
140,2003,2,15,18,12,15,15,0.25,3,0,0,0,0,36047014000,11228,1,95,83,95,0.144578,12,0,0
140,2003,3,14,15,8,14,14,0.75,6,0,0,0,0,36047014000,11228,1,80,70,80,0.142857,10,0,0
140,2003,4,8,14,12,8,8,-0.333333,-4,0,0,0,0,36047014000,11228,1,78,86,78,-0.093023,-8,0,0
140,2003,5,10,8,9,10,10,0.111111,1,0,0,0,0,36047014000,11228,0,91,64,91,0.421875,27,0,0
140,2004,0,5,5,13,15,15,-0.615385,-8,-0.666667,-10,-0.666667,-10,36047014000,11228,0,93,71,87,0.309859,22,0.068966,6
140,2004,1,16,5,18,13,13,-0.111111,-2,0.230769,3,0.230769,3,36047014000,11228,0,70,87,90,-0.195402,-17,-0.222222,-20
140,2004,2,18,16,15,11,11,0.2,3,0.636364,7,0.636364,7,36047014000,11228,0,81,95,77,-0.147368,-14,0.051948,4
140,2004,3,17,18,14,9,9,0.214286,3,0.888889,8,0.888889,8,36047014000,11228,1,90,80,87,0.125,10,0.034483,3
140,2004,4,12,17,8,9,9,0.5,4,0.333333,3,0.333333,3,36047014000,11228,1,78,78,55,0,0,0.418182,23
140,2004,5,8,12,10,7,7,-0.2,-2,0.142857,1,0.142857,1,36047014000,11228,1,77,91,71,-0.153846,-14,0.084507,6
140,2005,0,8,8,5,19,19,0.6,3,-0.578947,-11,-0.578947,-11,36047014000,11228,0,72,93,85,-0.225806,-21,-0.152941,-13
140,2005,1,6,8,16,17,17,-0.625,-10,-0.647059,-11,-0.647059,-11,36047014000,11228,0,92,70,90,0.314286,22,0.022222,2
140,2005,2,18,6,18,12,12,0,0,0.5,6,0.5,6,36047014000,11228,0,77,81,83,-0.049383,-4,-0.072289,-6
140,2005,3,17,18,17,8,8,0,0,1.125,9,1.125,9,36047014000,11228,0,79,90,70,-0.122222,-11,0.128571,9
140,2005,4,16,17,12,12,12,0.333333,4,0.333333,4,0.333333,4,36047014000,11228,0,87,78,86,0.115385,9,0.011628,1
140,2005,5,12,16,8,9,9,0.5,4,0.333333,3,0.333333,3,36047014000,11228,1,74,77,64,-0.038961,-3,0.15625,10
140,2006,0,7,7,8,13,13,-0.125,-1,-0.461538,-6,-0.461538,-6,36047014000,11228,0,88,72,71,0.222222,16,0.239437,17
140,2006,1,8,7,6,18,18,0.333333,2,-0.555556,-10,-0.555556,-10,36047014000,11228,0,76,92,87,-0.173913,-16,-0.126437,-11
140,2006,2,7,8,18,15,15,-0.611111,-11,-0.533333,-8,-0.533333,-8,36047014000,11228,0,90,77,95,0.168831,13,-0.052632,-5
140,2006,3,20,7,17,14,14,0.176471,3,0.428571,6,0.428571,6,36047014000,11228,0,78,79,80,-0.012658,-1,-0.025,-2
140,2006,4,16,20,16,8,8,0,0,1,8,1,8,36047014000,11228,0,84,87,78,-0.034483,-3,0.076923,6
140,2006,5,14,16,12,10,10,0.166667,2,0.4,4,0.4,4,36047014000,11228,1,86,74,91,0.162162,12,-0.054945,-5
140,2007,0,8,8,7,5,5,0.142857,1,0.6,3,0.6,3,36047014000,11228,1,76,88,93,-0.136364,-12,-0.182796,-17
140,2007,1,5,8,8,16,16,-0.375,-3,-0.6875,-11,-0.6875,-11,36047014000,11228,0,88,76,70,0.157895,12,0.257143,18
140,2007,2,7,5,7,18,18,0,0,-0.611111,-11,-0.611111,-11,36047014000,11228,1,72,90,81,-0.2,-18,-0.111111,-9
140,2007,3,6,7,20,17,17,-0.7,-14,-0.647059,-11,-0.647059,-11,36047014000,11228,0,81,78,90,0.038462,3,-0.1,-9
140,2007,4,18,6,16,12,12,0.125,2,0.5,6,0.5,6,36047014000,11228,0,70,84,78,-0.166667,-14,-0.102564,-8
140,2007,5,15,18,14,8,8,0.071429,1,0.875,7,0.875,7,36047014000,11228,0,82,86,77,-0.046512,-4,0.064935,5
140,2008,0,6,6,8,8,8,-0.25,-2,-0.25,-2,-0.25,-2,36047014000,11228,0,86,76,72,0.131579,10,0.194444,14
140,2008,1,9,6,5,6,6,0.8,4,0.5,3,0.5,3,36047014000,11228,1,82,88,92,-0.068182,-6,-0.108696,-10
140,2008,2,3,9,7,18,18,-0.571429,-4,-0.833333,-15,-0.833333,-15,36047014000,11228,1,85,72,77,0.180556,13,0.103896,8
140,2008,3,7,3,6,17,17,0.166667,1,-0.588235,-10,-0.588235,-10,36047014000,11228,0,69,81,79,-0.148148,-12,-0.126582,-10
140,2008,4,6,7,18,16,16,-0.666667,-12,-0.625,-10,-0.625,-10,36047014000,11228,0,76,70,87,0.085714,6,-0.126437,-11
140,2008,5,19,6,15,12,12,0.266667,4,0.583333,7,0.583333,7,36047014000,11228,0,73,82,74,-0.109756,-9,-0.013514,-1
140,2009,0,12,12,6,7,7,1,6,0.714286,5,0.714286,5,36047014000,11228,0,98,86,88,0.139535,12,0.113636,10
140,2009,1,7,12,9,8,8,-0.222222,-2,-0.125,-1,-0.125,-1,36047014000,11228,0,96,82,76,0.170732,14,0.263158,20
140,2009,2,10,7,3,7,7,2.333333,7,0.428571,3,0.428571,3,36047014000,11228,0,95,85,90,0.117647,10,0.055556,5
140,2009,3,7,10,7,20,20,0,0,-0.65,-13,-0.65,-13,36047014000,11228,0,81,69,78,0.173913,12,0.038462,3
140,2009,4,10,7,6,16,16,0.666667,4,-0.375,-6,-0.375,-6,36047014000,11228,0,71,76,84,-0.065789,-5,-0.154762,-13
140,2009,5,5,10,19,14,14,-0.736842,-14,-0.642857,-9,-0.642857,-9,36047014000,11228,0,83,73,86,0.136986,10,-0.034884,-3
140,2010,0,8,8,12,8,8,-0.333333,-4,0,0,0,0,36047014000,11228,0,117,98,76,0.193878,19,0.539474,41
140,2010,1,13,8,7,5,5,0.857143,6,1.6,8,1.6,8,36047014000,11228,0,105,96,88,0.09375,9,0.193182,17
140,2010,2,8,13,10,7,7,-0.2,-2,0.142857,1,0.142857,1,36047014000,11228,0,105,95,72,0.105263,10,0.458333,33
140,2010,3,9,8,7,6,6,0.285714,2,0.5,3,0.5,3,36047014000,11228,0,101,81,81,0.246914,20,0.246914,20
140,2010,4,6,9,10,18,18,-0.4,-4,-0.666667,-12,-0.666667,-12,36047014000,11228,0,79,71,70,0.112676,8,0.128571,9
140,2010,5,10,6,5,15,15,1,5,-0.333333,-5,-0.333333,-5,36047014000,11228,0,78,83,82,-0.060241,-5,-0.04878,-4
142,2001,0,21,21,21,21,21,0,0,0,0,0,0,36047014200,11209,0,100,100,100,0,0,0,0
142,2001,1,32,21,32,32,32,0,0,0,0,0,0,36047014200,11209,0,107,107,107,0,0,0,0
142,2001,2,26,32,26,26,26,0,0,0,0,0,0,36047014200,11209,0,86,86,86,0,0,0,0
142,2001,3,15,26,15,15,15,0,0,0,0,0,0,36047014200,11209,1,104,104,104,0,0,0,0
142,2001,4,12,15,12,12,12,0,0,0,0,0,0,36047014200,11209,1,77,77,77,0,0,0,0
142,2001,5,15,12,15,15,15,0,0,0,0,0,0,36047014200,11209,1,73,73,73,0,0,0,0
142,2002,0,29,29,21,29,29,0.380952,8,0,0,0,0,36047014200,11209,0,105,100,105,0.05,5,0,0
142,2002,1,20,29,32,20,20,-0.375,-12,0,0,0,0,36047014200,11209,0,97,107,97,-0.093458,-10,0,0
142,2002,2,25,20,26,25,25,-0.038462,-1,0,0,0,0,36047014200,11209,0,106,86,106,0.232558,20,0,0
142,2002,3,18,25,15,18,18,0.2,3,0,0,0,0,36047014200,11209,1,86,104,86,-0.173077,-18,0,0
142,2002,4,15,18,12,15,15,0.25,3,0,0,0,0,36047014200,11209,1,103,77,103,0.337662,26,0,0
142,2002,5,12,15,15,12,12,-0.2,-3,0,0,0,0,36047014200,11209,1,82,73,82,0.123288,9,0,0
142,2003,0,20,20,29,20,20,-0.310345,-9,0,0,0,0,36047014200,11209,0,96,105,96,-0.085714,-9,0,0
142,2003,1,24,20,20,24,24,0.2,4,0,0,0,0,36047014200,11209,0,107,97,107,0.103093,10,0,0
142,2003,2,24,24,25,24,24,-0.04,-1,0,0,0,0,36047014200,11209,0,104,106,104,-0.018868,-2,0,0
142,2003,3,21,24,18,21,21,0.166667,3,0,0,0,0,36047014200,11209,0,106,86,106,0.232558,20,0,0
142,2003,4,21,21,15,21,21,0.4,6,0,0,0,0,36047014200,11209,0,90,103,90,-0.126214,-13,0,0
142,2003,5,22,21,12,22,22,0.833333,10,0,0,0,0,36047014200,11209,0,95,82,95,0.158537,13,0,0
142,2004,0,25,25,20,21,21,0.25,5,0.190476,4,0.190476,4,36047014200,11209,0,109,96,100,0.135417,13,0.09,9
142,2004,1,20,25,24,32,32,-0.166667,-4,-0.375,-12,-0.375,-12,36047014200,11209,0,98,107,107,-0.084112,-9,-0.084112,-9
142,2004,2,19,20,24,26,26,-0.208333,-5,-0.269231,-7,-0.269231,-7,36047014200,11209,1,109,104,86,0.048077,5,0.267442,23
142,2004,3,21,19,21,15,15,0,0,0.4,6,0.4,6,36047014200,11209,0,114,106,104,0.075472,8,0.096154,10
142,2004,4,20,21,21,12,12,-0.047619,-1,0.666667,8,0.666667,8,36047014200,11209,0,96,90,77,0.066667,6,0.246753,19
142,2004,5,23,20,22,15,15,0.045455,1,0.533333,8,0.533333,8,36047014200,11209,0,87,95,73,-0.084211,-8,0.191781,14
142,2005,0,19,19,25,29,29,-0.24,-6,-0.344828,-10,-0.344828,-10,36047014200,11209,1,93,109,105,-0.146789,-16,-0.114286,-12
142,2005,1,23,19,20,20,20,0.15,3,0.15,3,0.15,3,36047014200,11209,0,107,98,97,0.091837,9,0.103093,10
142,2005,2,19,23,19,25,25,0,0,-0.24,-6,-0.24,-6,36047014200,11209,0,103,109,106,-0.055046,-6,-0.028302,-3
142,2005,3,17,19,21,18,18,-0.190476,-4,-0.055556,-1,-0.055556,-1,36047014200,11209,0,110,114,86,-0.035088,-4,0.27907,24
142,2005,4,20,17,20,15,15,0,0,0.333333,5,0.333333,5,36047014200,11209,0,107,96,103,0.114583,11,0.038835,4
142,2005,5,13,20,23,12,12,-0.434783,-10,0.083333,1,0.083333,1,36047014200,11209,1,97,87,82,0.114943,10,0.182927,15
142,2006,0,19,19,19,20,20,0,0,-0.05,-1,-0.05,-1,36047014200,11209,0,105,93,96,0.129032,12,0.09375,9
142,2006,1,17,19,23,24,24,-0.26087,-6,-0.291667,-7,-0.291667,-7,36047014200,11209,1,94,107,107,-0.121495,-13,-0.121495,-13
142,2006,2,22,17,19,24,24,0.157895,3,-0.083333,-2,-0.083333,-2,36047014200,11209,0,111,103,104,0.07767,8,0.067308,7
142,2006,3,20,22,17,21,21,0.176471,3,-0.047619,-1,-0.047619,-1,36047014200,11209,0,115,110,106,0.045455,5,0.084906,9
142,2006,4,18,20,20,21,21,-0.1,-2,-0.142857,-3,-0.142857,-3,36047014200,11209,0,106,107,90,-0.009346,-1,0.177778,16
142,2006,5,19,18,13,22,22,0.461538,6,-0.136364,-3,-0.136364,-3,36047014200,11209,0,97,97,95,0,0,0.021053,2
142,2007,0,23,23,19,25,25,0.210526,4,-0.08,-2,-0.08,-2,36047014200,11209,1,89,105,109,-0.152381,-16,-0.183486,-20
142,2007,1,23,23,17,20,20,0.352941,6,0.15,3,0.15,3,36047014200,11209,0,95,94,98,0.010638,1,-0.030612,-3
142,2007,2,17,23,22,19,19,-0.227273,-5,-0.105263,-2,-0.105263,-2,36047014200,11209,1,86,111,109,-0.225225,-25,-0.211009,-23
142,2007,3,18,17,20,21,21,-0.1,-2,-0.142857,-3,-0.142857,-3,36047014200,11209,0,109,115,114,-0.052174,-6,-0.04386,-5
142,2007,4,19,18,18,20,20,0.055556,1,-0.05,-1,-0.05,-1,36047014200,11209,0,100,106,96,-0.056604,-6,0.041667,4
142,2007,5,20,19,19,23,23,0.052632,1,-0.130435,-3,-0.130435,-3,36047014200,11209,0,94,97,87,-0.030928,-3,0.08046,7
142,2008,0,18,18,23,19,19,-0.217391,-5,-0.052632,-1,-0.052632,-1,36047014200,11209,1,126,89,93,0.41573,37,0.354839,33
142,2008,1,26,18,23,23,23,0.130435,3,0.130435,3,0.130435,3,36047014200,11209,0,90,95,107,-0.052632,-5,-0.158879,-17
142,2008,2,18,26,17,19,19,0.058824,1,-0.052632,-1,-0.052632,-1,36047014200,11209,0,91,86,103,0.05814,5,-0.116505,-12
142,2008,3,16,18,18,17,17,-0.111111,-2,-0.058824,-1,-0.058824,-1,36047014200,11209,1,84,109,110,-0.229358,-25,-0.236364,-26
142,2008,4,16,16,19,20,20,-0.157895,-3,-0.2,-4,-0.2,-4,36047014200,11209,0,93,100,107,-0.07,-7,-0.130841,-14
142,2008,5,14,16,20,13,13,-0.3,-6,0.076923,1,0.076923,1,36047014200,11209,0,101,94,97,0.074468,7,0.041237,4
142,2009,0,29,29,18,19,19,0.611111,11,0.526316,10,0.526316,10,36047014200,11209,0,108,126,105,-0.142857,-18,0.028571,3
142,2009,1,17,29,26,17,17,-0.346154,-9,0,0,0,0,36047014200,11209,0,149,90,94,0.655556,59,0.585106,55
142,2009,2,26,17,18,22,22,0.444444,8,0.181818,4,0.181818,4,36047014200,11209,0,100,91,111,0.098901,9,-0.099099,-11
142,2009,3,14,26,16,20,20,-0.125,-2,-0.3,-6,-0.3,-6,36047014200,11209,0,91,84,115,0.083333,7,-0.208696,-24
142,2009,4,12,14,16,18,18,-0.25,-4,-0.333333,-6,-0.333333,-6,36047014200,11209,0,83,93,106,-0.107527,-10,-0.216981,-23
142,2009,5,16,12,14,19,19,0.142857,2,-0.157895,-3,-0.157895,-3,36047014200,11209,0,87,101,97,-0.138614,-14,-0.103093,-10
142,2010,0,29,29,29,23,23,0,0,0.26087,6,0.26087,6,36047014200,11209,0,131,108,89,0.212963,23,0.47191,42
142,2010,1,28,29,17,23,23,0.647059,11,0.217391,5,0.217391,5,36047014200,11209,0,123,149,95,-0.174497,-26,0.294737,28
142,2010,2,20,28,26,17,17,-0.230769,-6,0.176471,3,0.176471,3,36047014200,11209,0,160,100,86,0.6,60,0.860465,74
142,2010,3,26,20,14,18,18,0.857143,12,0.444444,8,0.444444,8,36047014200,11209,0,103,91,109,0.131868,12,-0.055046,-6
142,2010,4,14,26,12,19,19,0.166667,2,-0.263158,-5,-0.263158,-5,36047014200,11209,0,88,83,100,0.060241,5,-0.12,-12
142,2010,5,12,14,16,20,20,-0.25,-4,-0.4,-8,-0.4,-8,36047014200,11209,0,90,87,94,0.034483,3,-0.042553,-4
148,2001,0,4,4,4,4,4,0,0,0,0,0,0,36047014800,11228,1,84,84,84,0,0,0,0
148,2001,1,7,4,7,7,7,0,0,0,0,0,0,36047014800,11228,0,77,77,77,0,0,0,0
148,2001,2,9,7,9,9,9,0,0,0,0,0,0,36047014800,11228,0,78,78,78,0,0,0,0
148,2001,3,3,9,3,3,3,0,0,0,0,0,0,36047014800,11228,1,62,62,62,0,0,0,0
148,2001,4,5,3,5,5,5,0,0,0,0,0,0,36047014800,11228,0,75,75,75,0,0,0,0
148,2001,5,6,5,6,6,6,0,0,0,0,0,0,36047014800,11228,0,68,68,68,0,0,0,0
148,2002,0,9,9,4,9,9,1.25,5,0,0,0,0,36047014800,11228,0,84,84,84,0,0,0,0
148,2002,1,2,9,7,2,2,-0.714286,-5,0,0,0,0,36047014800,11228,1,94,77,94,0.220779,17,0,0
148,2002,2,9,2,9,9,9,0,0,0,0,0,0,36047014800,11228,0,73,78,73,-0.064103,-5,0,0
148,2002,3,4,9,3,4,4,0.333333,1,0,0,0,0,36047014800,11228,0,81,62,81,0.306452,19,0,0
148,2002,4,4,4,5,4,4,-0.2,-1,0,0,0,0,36047014800,11228,1,70,75,70,-0.066667,-5,0,0
148,2002,5,4,4,6,4,4,-0.333333,-2,0,0,0,0,36047014800,11228,0,73,68,73,0.073529,5,0,0
148,2003,0,11,11,9,11,11,0.222222,2,0,0,0,0,36047014800,11228,0,86,84,86,0.02381,2,0,0
148,2003,1,7,11,2,7,7,2.5,5,0,0,0,0,36047014800,11228,1,81,94,81,-0.138298,-13,0,0
148,2003,2,3,7,9,3,3,-0.666667,-6,0,0,0,0,36047014800,11228,1,96,73,96,0.315068,23,0,0
148,2003,3,7,3,4,7,7,0.75,3,0,0,0,0,36047014800,11228,0,79,81,79,-0.024691,-2,0,0
148,2003,4,3,7,4,3,3,-0.25,-1,0,0,0,0,36047014800,11228,0,84,70,84,0.2,14,0,0
148,2003,5,4,3,4,4,4,0,0,0,0,0,0,36047014800,11228,1,72,73,72,-0.013699,-1,0,0
148,2004,0,11,11,11,4,4,0,0,1.75,7,1.75,7,36047014800,11228,0,65,86,84,-0.244186,-21,-0.22619,-19
148,2004,1,10,11,7,7,7,0.428571,3,0.428571,3,0.428571,3,36047014800,11228,0,93,81,77,0.148148,12,0.207792,16
148,2004,2,7,10,3,9,9,1.333333,4,-0.222222,-2,-0.222222,-2,36047014800,11228,1,82,96,78,-0.145833,-14,0.051282,4
148,2004,3,3,7,7,3,3,-0.571429,-4,0,0,0,0,36047014800,11228,1,95,79,62,0.202532,16,0.532258,33
148,2004,4,8,3,3,5,5,1.666667,5,0.6,3,0.6,3,36047014800,11228,0,82,84,75,-0.02381,-2,0.093333,7
148,2004,5,3,8,4,6,6,-0.25,-1,-0.5,-3,-0.5,-3,36047014800,11228,0,98,72,68,0.361111,26,0.441176,30
148,2005,0,8,8,11,9,9,-0.272727,-3,-0.111111,-1,-0.111111,-1,36047014800,11228,0,92,65,84,0.415385,27,0.095238,8
148,2005,1,11,8,10,2,2,0.1,1,4.5,9,4.5,9,36047014800,11228,0,70,93,94,-0.247312,-23,-0.255319,-24
148,2005,2,9,11,7,9,9,0.285714,2,0,0,0,0,36047014800,11228,0,91,82,73,0.109756,9,0.246575,18
148,2005,3,5,9,3,4,4,0.666667,2,0.25,1,0.25,1,36047014800,11228,1,93,95,81,-0.021053,-2,0.148148,12
148,2005,4,3,5,8,4,4,-0.625,-5,-0.25,-1,-0.25,-1,36047014800,11228,1,95,82,70,0.158537,13,0.357143,25
148,2005,5,9,3,3,4,4,2,6,1.25,5,1.25,5,36047014800,11228,0,85,98,73,-0.132653,-13,0.164384,12
148,2006,0,2,2,8,11,11,-0.75,-6,-0.818182,-9,-0.818182,-9,36047014800,11228,1,63,92,86,-0.315217,-29,-0.267442,-23
148,2006,1,11,2,11,7,7,0,0,0.571429,4,0.571429,4,36047014800,11228,0,96,70,81,0.371429,26,0.185185,15
148,2006,2,10,11,9,3,3,0.111111,1,2.333333,7,2.333333,7,36047014800,11228,0,67,91,96,-0.263736,-24,-0.302083,-29
148,2006,3,9,10,5,7,7,0.8,4,0.285714,2,0.285714,2,36047014800,11228,0,94,93,79,0.010753,1,0.189873,15
148,2006,4,6,9,3,3,3,1,3,1,3,1,3,36047014800,11228,1,98,95,84,0.031579,3,0.166667,14
148,2006,5,3,6,9,4,4,-0.666667,-6,-0.25,-1,-0.25,-1,36047014800,11228,1,100,85,72,0.176471,15,0.388889,28
148,2007,0,7,7,2,11,11,2.5,5,-0.363636,-4,-0.363636,-4,36047014800,11228,0,56,63,65,-0.111111,-7,-0.138462,-9
148,2007,1,3,7,11,10,10,-0.727273,-8,-0.7,-7,-0.7,-7,36047014800,11228,1,60,96,93,-0.375,-36,-0.354839,-33
148,2007,2,11,3,10,7,7,0.1,1,0.571429,4,0.571429,4,36047014800,11228,0,100,67,82,0.492537,33,0.219512,18
148,2007,3,12,11,9,3,3,0.333333,3,3,9,3,9,36047014800,11228,0,70,94,95,-0.255319,-24,-0.263158,-25
148,2007,4,8,12,6,8,8,0.333333,2,0,0,0,0,36047014800,11228,1,95,98,82,-0.030612,-3,0.158537,13
148,2007,5,7,8,3,3,3,1.333333,4,1.333333,4,1.333333,4,36047014800,11228,1,100,100,98,0,0,0.020408,2
148,2008,0,7,7,7,8,8,0,0,-0.125,-1,-0.125,-1,36047014800,11228,0,92,56,92,0.642857,36,0,0
148,2008,1,6,7,3,11,11,1,3,-0.454545,-5,-0.454545,-5,36047014800,11228,1,79,60,70,0.316667,19,0.128571,9
148,2008,2,3,6,11,9,9,-0.727273,-8,-0.666667,-6,-0.666667,-6,36047014800,11228,1,58,100,91,-0.42,-42,-0.362637,-33
148,2008,3,11,3,12,5,5,-0.083333,-1,1.2,6,1.2,6,36047014800,11228,0,100,70,93,0.428571,30,0.075269,7
148,2008,4,13,11,8,3,3,0.625,5,3.333333,10,3.333333,10,36047014800,11228,0,77,95,95,-0.189474,-18,-0.189474,-18
148,2008,5,8,13,7,9,9,0.142857,1,-0.111111,-1,-0.111111,-1,36047014800,11228,0,108,100,85,0.08,8,0.270588,23
148,2009,0,9,9,7,2,2,0.285714,2,3.5,7,3.5,7,36047014800,11228,0,78,92,63,-0.152174,-14,0.238095,15
148,2009,1,7,9,6,11,11,0.166667,1,-0.363636,-4,-0.363636,-4,36047014800,11228,0,110,79,96,0.392405,31,0.145833,14
148,2009,2,7,7,3,10,10,1.333333,4,-0.3,-3,-0.3,-3,36047014800,11228,0,97,58,67,0.672414,39,0.447761,30
148,2009,3,5,7,11,9,9,-0.545455,-6,-0.444444,-4,-0.444444,-4,36047014800,11228,0,71,100,94,-0.29,-29,-0.244681,-23
148,2009,4,11,5,13,6,6,-0.153846,-2,0.833333,5,0.833333,5,36047014800,11228,0,104,77,98,0.350649,27,0.061224,6
148,2009,5,11,11,8,3,3,0.375,3,2.666667,8,2.666667,8,36047014800,11228,0,92,108,100,-0.148148,-16,-0.08,-8
148,2010,0,7,7,9,7,7,-0.222222,-2,0,0,0,0,36047014800,11228,0,116,78,56,0.487179,38,1.071429,60
148,2010,1,10,7,7,3,3,0.428571,3,2.333333,7,2.333333,7,36047014800,11228,0,92,110,60,-0.163636,-18,0.533333,32
148,2010,2,7,10,7,11,11,0,0,-0.363636,-4,-0.363636,-4,36047014800,11228,0,115,97,100,0.185567,18,0.15,15
148,2010,3,7,7,5,12,12,0.4,2,-0.416667,-5,-0.416667,-5,36047014800,11228,0,97,71,70,0.366197,26,0.385714,27
148,2010,4,5,7,11,8,8,-0.545455,-6,-0.375,-3,-0.375,-3,36047014800,11228,0,74,104,95,-0.288462,-30,-0.221053,-21
148,2010,5,10,5,11,7,7,-0.090909,-1,0.428571,3,0.428571,3,36047014800,11228,0,112,92,100,0.217391,20,0.12,12
150,2001,0,6,6,6,6,6,0,0,0,0,0,0,36047015000,11228,1,111,111,111,0,0,0,0
150,2001,1,5,6,5,5,5,0,0,0,0,0,0,36047015000,11228,1,100,100,100,0,0,0,0
150,2001,2,11,5,11,11,11,0,0,0,0,0,0,36047015000,11228,0,99,99,99,0,0,0,0
150,2001,3,8,11,8,8,8,0,0,0,0,0,0,36047015000,11228,0,73,73,73,0,0,0,0
