CensusTract,SchoolYear,GradeLevel,Count,PreviousGrade,PreviousYear,PreviousThreeYear,PreviousFiveYear,OneYearPercentGrowth,OneYearGrowth,ThreeYearPercentGrowth,ThreeYearGrowth,FiveYearPercentGrowth,FiveYearGrowth,LongTract,Zip
36,2007,3,20,18,21,27,27,-0.047619,-1,-0.259259,-7,-0.259259,-7,36047003600,11209
36,2007,4,21,20,27,42,42,-0.222222,-6,-0.5,-21,-0.5,-21,36047003600,11209
36,2007,5,23,21,25,31,31,-0.08,-2,-0.258065,-8,-0.258065,-8,36047003600,11209
36,2008,0,15,15,21,13,13,-0.285714,-6,0.153846,2,0.153846,2,36047003600,11209
36,2008,1,24,15,26,23,23,-0.076923,-2,0.043478,1,0.043478,1,36047003600,11209
36,2008,2,21,24,18,19,19,0.166667,3,0.105263,2,0.105263,2,36047003600,11209
36,2008,3,13,21,20,24,24,-0.35,-7,-0.458333,-11,-0.458333,-11,36047003600,11209
36,2008,4,19,13,21,25,25,-0.095238,-2,-0.24,-6,-0.24,-6,36047003600,11209
36,2008,5,22,19,23,40,40,-0.043478,-1,-0.45,-18,-0.45,-18,36047003600,11209
36,2009,0,30,30,15,24,24,1,15,0.25,6,0.25,6,36047003600,11209
36,2009,1,19,30,24,20,20,-0.208333,-5,-0.05,-1,-0.05,-1,36047003600,11209
36,2009,2,21,19,21,22,22,0,0,-0.045455,-1,-0.045455,-1,36047003600,11209
36,2009,3,21,21,13,21,21,0.615385,8,0,0,0,0,36047003600,11209
36,2009,4,12,21,19,27,27,-0.368421,-7,-0.555556,-15,-0.555556,-15,36047003600,11209
36,2009,5,20,12,22,25,25,-0.090909,-2,-0.2,-5,-0.2,-5,36047003600,11209
36,2010,0,30,30,30,21,21,0,0,0.428571,9,0.428571,9,36047003600,11209
36,2010,1,28,30,19,26,26,0.473684,9,0.076923,2,0.076923,2,36047003600,11209
36,2010,2,22,28,21,18,18,0.047619,1,0.222222,4,0.222222,4,36047003600,11209
36,2010,3,23,22,21,20,20,0.095238,2,0.15,3,0.15,3,36047003600,11209
36,2010,4,21,23,12,21,21,0.75,9,0,0,0,0,36047003600,11209
36,2010,5,10,21,20,23,23,-0.5,-10,-0.565217,-13,-0.565217,-13,36047003600,11209
38,2001,0,9,9,9,9,9,0,0,0,0,0,0,36047003800,11209
38,2001,1,6,9,6,6,6,0,0,0,0,0,0,36047003800,11209
38,2001,2,7,6,7,7,7,0,0,0,0,0,0,36047003800,11209
38,2001,3,6,7,6,6,6,0,0,0,0,0,0,36047003800,11209
38,2001,4,9,6,9,9,9,0,0,0,0,0,0,36047003800,11209
38,2001,5,6,9,6,6,6,0,0,0,0,0,0,36047003800,11209
38,2002,0,6,6,9,6,6,-0.333333,-3,0,0,0,0,36047003800,11209
38,2002,1,9,6,6,9,9,0.5,3,0,0,0,0,36047003800,11209
38,2002,2,7,9,7,7,7,0,0,0,0,0,0,36047003800,11209
38,2002,3,7,7,6,7,7,0.166667,1,0,0,0,0,36047003800,11209
38,2002,4,6,7,9,6,6,-0.333333,-3,0,0,0,0,36047003800,11209
38,2002,5,10,6,6,10,10,0.666667,4,0,0,0,0,36047003800,11209
38,2003,0,4,4,6,4,4,-0.333333,-2,0,0,0,0,36047003800,11209
38,2003,1,7,4,9,7,7,-0.222222,-2,0,0,0,0,36047003800,11209
38,2003,2,8,7,7,8,8,0.142857,1,0,0,0,0,36047003800,11209
38,2003,3,6,8,7,6,6,-0.142857,-1,0,0,0,0,36047003800,11209
38,2003,4,7,6,6,7,7,0.166667,1,0,0,0,0,36047003800,11209
38,2003,5,5,7,10,5,5,-0.5,-5,0,0,0,0,36047003800,11209
38,2004,0,6,6,4,9,9,0.5,2,-0.333333,-3,-0.333333,-3,36047003800,11209
38,2004,1,2,6,7,6,6,-0.714286,-5,-0.666667,-4,-0.666667,-4,36047003800,11209
38,2004,2,6,2,8,7,7,-0.25,-2,-0.142857,-1,-0.142857,-1,36047003800,11209
38,2004,3,7,6,6,6,6,0.166667,1,0.166667,1,0.166667,1,36047003800,11209
38,2004,4,7,7,7,9,9,0,0,-0.222222,-2,-0.222222,-2,36047003800,11209
38,2004,5,5,7,5,6,6,0,0,-0.166667,-1,-0.166667,-1,36047003800,11209
38,2005,0,5,5,6,6,6,-0.166667,-1,-0.166667,-1,-0.166667,-1,36047003800,11209
38,2005,1,5,5,2,9,9,1.5,3,-0.444444,-4,-0.444444,-4,36047003800,11209
38,2005,2,1,5,6,7,7,-0.833333,-5,-0.857143,-6,-0.857143,-6,36047003800,11209
38,2005,3,6,1,7,7,7,-0.142857,-1,-0.142857,-1,-0.142857,-1,36047003800,11209
38,2005,4,9,6,7,6,6,0.285714,2,0.5,3,0.5,3,36047003800,11209
38,2005,5,6,9,5,10,10,0.2,1,-0.4,-4,-0.4,-4,36047003800,11209
38,2006,0,5,5,5,4,4,0,0,0.25,1,0.25,1,36047003800,11209
38,2006,1,6,5,5,7,7,0.2,1,-0.142857,-1,-0.142857,-1,36047003800,11209
38,2006,2,4,6,1,8,8,3,3,-0.5,-4,-0.5,-4,36047003800,11209
38,2006,3,2,4,6,6,6,-0.666667,-4,-0.666667,-4,-0.666667,-4,36047003800,11209
38,2006,4,6,2,9,7,7,-0.333333,-3,-0.142857,-1,-0.142857,-1,36047003800,11209
38,2006,5,9,6,6,5,5,0.5,3,0.8,4,0.8,4,36047003800,11209
38,2007,0,7,7,5,6,6,0.4,2,0.166667,1,0.166667,1,36047003800,11209
38,2007,1,6,7,6,2,2,0,0,2,4,2,4,36047003800,11209
38,2007,2,4,6,4,6,6,0,0,-0.333333,-2,-0.333333,-2,36047003800,11209
38,2007,3,4,4,2,7,7,1,2,-0.428571,-3,-0.428571,-3,36047003800,11209
38,2007,4,2,4,6,7,7,-0.666667,-4,-0.714286,-5,-0.714286,-5,36047003800,11209
38,2007,5,10,2,9,5,5,0.111111,1,1,5,1,5,36047003800,11209
38,2008,0,9,9,7,5,5,0.285714,2,0.8,4,0.8,4,36047003800,11209
38,2008,1,7,9,6,5,5,0.166667,1,0.4,2,0.4,2,36047003800,11209
38,2008,2,8,7,4,1,1,1,4,7,7,7,7,36047003800,11209
38,2008,3,6,8,4,6,6,0.5,2,0,0,0,0,36047003800,11209
38,2008,4,4,6,2,9,9,1,2,-0.555556,-5,-0.555556,-5,36047003800,11209
38,2008,5,2,4,10,6,6,-0.8,-8,-0.666667,-4,-0.666667,-4,36047003800,11209
38,2009,0,6,6,9,5,5,-0.333333,-3,0.2,1,0.2,1,36047003800,11209
38,2009,1,9,6,7,6,6,0.285714,2,0.5,3,0.5,3,36047003800,11209
38,2009,2,7,9,8,4,4,-0.125,-1,0.75,3,0.75,3,36047003800,11209
38,2009,3,7,7,6,2,2,0.166667,1,2.5,5,2.5,5,36047003800,11209
38,2009,4,4,7,4,6,6,0,0,-0.333333,-2,-0.333333,-2,36047003800,11209
38,2009,5,7,4,2,9,9,2.5,5,-0.222222,-2,-0.222222,-2,36047003800,11209
38,2010,0,9,9,6,7,7,0.5,3,0.285714,2,0.285714,2,36047003800,11209
38,2010,1,6,9,9,6,6,-0.333333,-3,0,0,0,0,36047003800,11209
38,2010,2,9,6,7,4,4,0.285714,2,1.25,5,1.25,5,36047003800,11209
38,2010,3,7,9,7,4,4,0,0,0.75,3,0.75,3,36047003800,11209
38,2010,4,8,7,4,2,2,1,4,3,6,3,6,36047003800,11209
38,2010,5,5,8,7,10,10,-0.285714,-2,-0.5,-5,-0.5,-5,36047003800,11209
44,2001,0,9,9,9,9,9,0,0,0,0,0,0,,
44,2001,1,10,9,10,10,10,0,0,0,0,0,0,,
44,2001,2,9,10,9,9,9,0,0,0,0,0,0,,
44,2001,3,12,9,12,12,12,0,0,0,0,0,0,,
44,2001,4,13,12,13,13,13,0,0,0,0,0,0,,
44,2001,5,12,13,12,12,12,0,0,0,0,0,0,,
44,2002,0,15,15,9,15,15,0.666667,6,0,0,0,0,,
44,2002,1,13,15,10,13,13,0.3,3,0,0,0,0,,
44,2002,2,11,13,9,11,11,0.222222,2,0,0,0,0,,
44,2002,3,8,11,12,8,8,-0.333333,-4,0,0,0,0,,
44,2002,4,12,8,13,12,12,-0.076923,-1,0,0,0,0,,
44,2002,5,13,12,12,13,13,0.083333,1,0,0,0,0,,
44,2003,0,7,7,15,7,7,-0.533333,-8,0,0,0,0,,
44,2003,1,18,7,13,18,18,0.384615,5,0,0,0,0,,
44,2003,2,14,18,11,14,14,0.272727,3,0,0,0,0,,
44,2003,3,10,14,8,10,10,0.25,2,0,0,0,0,,
44,2003,4,11,10,12,11,11,-0.083333,-1,0,0,0,0,,
44,2003,5,10,11,13,10,10,-0.230769,-3,0,0,0,0,,
44,2004,0,9,9,7,9,9,0.285714,2,0,0,0,0,,
44,2004,1,7,9,18,10,10,-0.611111,-11,-0.3,-3,-0.3,-3,,
44,2004,2,16,7,14,9,9,0.142857,2,0.777778,7,0.777778,7,,
44,2004,3,12,16,10,12,12,0.2,2,0,0,0,0,,
44,2004,4,10,12,11,13,13,-0.090909,-1,-0.230769,-3,-0.230769,-3,,
44,2004,5,11,10,10,12,12,0.1,1,-0.083333,-1,-0.083333,-1,,
44,2005,0,5,5,9,15,15,-0.444444,-4,-0.666667,-10,-0.666667,-10,,
44,2005,1,10,5,7,13,13,0.428571,3,-0.230769,-3,-0.230769,-3,,
44,2005,2,7,10,16,11,11,-0.5625,-9,-0.363636,-4,-0.363636,-4,,
44,2005,3,12,7,12,8,8,0,0,0.5,4,0.5,4,,
44,2005,4,15,12,10,12,12,0.5,5,0.25,3,0.25,3,,
44,2005,5,9,15,11,13,13,-0.181818,-2,-0.307692,-4,-0.307692,-4,,
44,2006,0,11,11,5,7,7,1.2,6,0.571429,4,0.571429,4,,
44,2006,1,4,11,10,18,18,-0.6,-6,-0.777778,-14,-0.777778,-14,,
44,2006,2,9,4,7,14,14,0.285714,2,-0.357143,-5,-0.357143,-5,,
44,2006,3,7,9,12,10,10,-0.416667,-5,-0.3,-3,-0.3,-3,,
44,2006,4,12,7,15,11,11,-0.2,-3,0.090909,1,0.090909,1,,
44,2006,5,11,12,9,10,10,0.222222,2,0.1,1,0.1,1,,
44,2007,0,13,13,11,9,9,0.181818,2,0.444444,4,0.444444,4,,
44,2007,1,8,13,4,7,7,1,4,0.142857,1,0.142857,1,,
44,2007,2,4,8,9,16,16,-0.555556,-5,-0.75,-12,-0.75,-12,,
44,2007,3,7,4,7,12,12,0,0,-0.416667,-5,-0.416667,-5,,
44,2007,4,6,7,12,10,10,-0.5,-6,-0.4,-4,-0.4,-4,,
44,2007,5,11,6,11,11,11,0,0,0,0,0,0,,
44,2008,0,15,15,13,5,5,0.153846,2,2,10,2,10,,
44,2008,1,15,15,8,10,10,0.875,7,0.5,5,0.5,5,,
44,2008,2,8,15,4,7,7,1,4,0.142857,1,0.142857,1,,
44,2008,3,6,8,7,12,12,-0.142857,-1,-0.5,-6,-0.5,-6,,
44,2008,4,7,6,6,15,15,0.166667,1,-0.533333,-8,-0.533333,-8,,
44,2008,5,7,7,11,9,9,-0.363636,-4,-0.222222,-2,-0.222222,-2,,
44,2009,0,19,19,15,11,11,0.266667,4,0.727273,8,0.727273,8,,
44,2009,1,14,19,15,4,4,-0.066667,-1,2.5,10,2.5,10,,
44,2009,2,13,14,8,9,9,0.625,5,0.444444,4,0.444444,4,,
44,2009,3,8,13,6,7,7,0.333333,2,0.142857,1,0.142857,1,,
44,2009,4,10,8,7,12,12,0.428571,3,-0.166667,-2,-0.166667,-2,,
44,2009,5,8,10,7,11,11,0.142857,1,-0.272727,-3,-0.272727,-3,,
44,2010,0,16,16,19,13,13,-0.157895,-3,0.230769,3,0.230769,3,,
44,2010,1,23,16,14,8,8,0.642857,9,1.875,15,1.875,15,,
44,2010,2,14,23,13,4,4,0.076923,1,2.5,10,2.5,10,,
44,2010,3,13,14,8,7,7,0.625,5,0.857143,6,0.857143,6,,
44,2010,4,7,13,10,6,6,-0.3,-3,0.166667,1,0.166667,1,,
44,2010,5,11,7,8,11,11,0.375,3,0,0,0,0,,
46,2001,0,7,7,7,7,7,0,0,0,0,0,0,36047004600,11209
46,2001,1,6,7,6,6,6,0,0,0,0,0,0,36047004600,11209
46,2001,2,3,6,3,3,3,0,0,0,0,0,0,36047004600,11209
46,2001,3,6,3,6,6,6,0,0,0,0,0,0,36047004600,11209
46,2001,4,3,6,3,3,3,0,0,0,0,0,0,36047004600,11209
46,2001,5,8,3,8,8,8,0,0,0,0,0,0,36047004600,11209
46,2002,0,3,3,7,3,3,-0.571429,-4,0,0,0,0,36047004600,11209
46,2002,1,5,3,6,5,5,-0.166667,-1,0,0,0,0,36047004600,11209
46,2002,2,5,5,3,5,5,0.666667,2,0,0,0,0,36047004600,11209
46,2002,3,2,5,6,2,2,-0.666667,-4,0,0,0,0,36047004600,11209
46,2002,4,3,2,3,3,3,0,0,0,0,0,0,36047004600,11209
46,2002,5,4,3,8,4,4,-0.5,-4,0,0,0,0,36047004600,11209
46,2003,0,4,4,3,4,4,0.333333,1,0,0,0,0,36047004600,11209
46,2003,1,3,4,5,3,3,-0.4,-2,0,0,0,0,36047004600,11209
46,2003,2,6,3,5,6,6,0.2,1,0,0,0,0,36047004600,11209
46,2003,3,3,6,2,3,3,0.5,1,0,0,0,0,36047004600,11209
46,2003,4,3,3,3,3,3,0,0,0,0,0,0,36047004600,11209
46,2003,5,3,3,4,3,3,-0.25,-1,0,0,0,0,36047004600,11209
46,2004,0,5,5,4,7,7,0.25,1,-0.285714,-2,-0.285714,-2,36047004600,11209
46,2004,1,4,5,3,6,6,0.333333,1,-0.333333,-2,-0.333333,-2,36047004600,11209
46,2004,2,3,4,6,3,3,-0.5,-3,0,0,0,0,36047004600,11209
46,2004,3,6,3,3,6,6,1,3,0,0,0,0,36047004600,11209
46,2004,4,3,6,3,3,3,0,0,0,0,0,0,36047004600,11209
46,2004,5,2,3,3,8,8,-0.333333,-1,-0.75,-6,-0.75,-6,36047004600,11209
46,2005,0,2,2,5,3,3,-0.6,-3,-0.333333,-1,-0.333333,-1,36047004600,11209
46,2005,1,3,2,4,5,5,-0.25,-1,-0.4,-2,-0.4,-2,36047004600,11209
46,2005,2,4,3,3,5,5,0.333333,1,-0.2,-1,-0.2,-1,36047004600,11209
46,2005,3,3,4,6,2,2,-0.5,-3,0.5,1,0.5,1,36047004600,11209
46,2005,4,7,3,3,3,3,1.333333,4,1.333333,4,1.333333,4,36047004600,11209
46,2005,5,2,7,2,4,4,0,0,-0.5,-2,-0.5,-2,36047004600,11209
46,2006,0,9,9,2,4,4,3.5,7,1.25,5,1.25,5,36047004600,11209
46,2006,1,4,9,3,3,3,0.333333,1,0.333333,1,0.333333,1,36047004600,11209
46,2006,2,5,4,4,6,6,0.25,1,-0.166667,-1,-0.166667,-1,36047004600,11209
46,2006,3,6,5,3,3,3,1,3,1,3,1,3,36047004600,11209
46,2006,4,2,6,7,3,3,-0.714286,-5,-0.333333,-1,-0.333333,-1,36047004600,11209
46,2006,5,8,2,2,3,3,3,6,1.666667,5,1.666667,5,36047004600,11209
46,2007,0,13,13,9,5,5,0.444444,4,1.6,8,1.6,8,36047004600,11209
46,2007,1,10,13,4,4,4,1.5,6,1.5,6,1.5,6,36047004600,11209
46,2007,2,2,10,5,3,3,-0.6,-3,-0.333333,-1,-0.333333,-1,36047004600,11209
46,2007,3,4,2,6,6,6,-0.333333,-2,-0.333333,-2,-0.333333,-2,36047004600,11209
46,2007,4,5,4,2,3,3,1.5,3,0.666667,2,0.666667,2,36047004600,11209
46,2007,5,2,5,8,2,2,-0.75,-6,0,0,0,0,36047004600,11209
46,2008,0,9,9,13,2,2,-0.307692,-4,3.5,7,3.5,7,36047004600,11209
46,2008,1,12,9,10,3,3,0.2,2,3,9,3,9,36047004600,11209
46,2008,2,9,12,2,4,4,3.5,7,1.25,5,1.25,5,36047004600,11209
46,2008,3,3,9,4,3,3,-0.25,-1,0,0,0,0,36047004600,11209
46,2008,4,4,3,5,7,7,-0.2,-1,-0.428571,-3,-0.428571,-3,36047004600,11209
46,2008,5,5,4,2,2,2,1.5,3,1.5,3,1.5,3,36047004600,11209
46,2009,0,9,9,9,9,9,0,0,0,0,0,0,36047004600,11209
46,2009,1,9,9,12,4,4,-0.25,-3,1.25,5,1.25,5,36047004600,11209
46,2009,2,16,9,9,5,5,0.777778,7,2.2,11,2.2,11,36047004600,11209
46,2009,3,10,16,3,6,6,2.333333,7,0.666667,4,0.666667,4,36047004600,11209
46,2009,4,8,10,4,2,2,1,4,3,6,3,6,36047004600,11209
46,2009,5,6,8,5,8,8,0.2,1,-0.25,-2,-0.25,-2,36047004600,11209
46,2010,0,6,6,9,13,13,-0.333333,-3,-0.538462,-7,-0.538462,-7,36047004600,11209
46,2010,1,11,6,9,10,10,0.222222,2,0.1,1,0.1,1,36047004600,11209
46,2010,2,9,11,16,2,2,-0.4375,-7,3.5,7,3.5,7,36047004600,11209
46,2010,3,17,9,10,4,4,0.7,7,3.25,13,3.25,13,36047004600,11209
46,2010,4,9,17,8,5,5,0.125,1,0.8,4,0.8,4,36047004600,11209
46,2010,5,9,9,6,2,2,0.5,3,3.5,7,3.5,7,36047004600,11209
50,2001,0,11,11,11,11,11,0,0,0,0,0,0,36047005000,11209
50,2001,1,10,11,10,10,10,0,0,0,0,0,0,36047005000,11209
50,2001,2,17,10,17,17,17,0,0,0,0,0,0,36047005000,11209
50,2001,3,7,17,7,7,7,0,0,0,0,0,0,36047005000,11209
50,2001,4,6,7,6,6,6,0,0,0,0,0,0,36047005000,11209
50,2001,5,7,6,7,7,7,0,0,0,0,0,0,36047005000,11209
50,2002,0,6,6,11,6,6,-0.454545,-5,0,0,0,0,36047005000,11209
50,2002,1,11,6,10,11,11,0.1,1,0,0,0,0,36047005000,11209
50,2002,2,11,11,17,11,11,-0.352941,-6,0,0,0,0,36047005000,11209
50,2002,3,16,11,7,16,16,1.285714,9,0,0,0,0,36047005000,11209
50,2002,4,4,16,6,4,4,-0.333333,-2,0,0,0,0,36047005000,11209
50,2002,5,6,4,7,6,6,-0.142857,-1,0,0,0,0,36047005000,11209
50,2003,0,9,9,6,9,9,0.5,3,0,0,0,0,36047005000,11209
50,2003,1,4,9,11,4,4,-0.636364,-7,0,0,0,0,36047005000,11209
50,2003,2,9,4,11,9,9,-0.181818,-2,0,0,0,0,36047005000,11209
50,2003,3,10,9,16,10,10,-0.375,-6,0,0,0,0,36047005000,11209
50,2003,4,17,10,4,17,17,3.25,13,0,0,0,0,36047005000,11209
50,2003,5,5,17,6,5,5,-0.166667,-1,0,0,0,0,36047005000,11209
50,2004,0,7,7,9,11,11,-0.222222,-2,-0.363636,-4,-0.363636,-4,36047005000,11209
50,2004,1,8,7,4,10,10,1,4,-0.2,-2,-0.2,-2,36047005000,11209
50,2004,2,4,8,9,17,17,-0.555556,-5,-0.764706,-13,-0.764706,-13,36047005000,11209
50,2004,3,10,4,10,7,7,0,0,0.428571,3,0.428571,3,36047005000,11209
50,2004,4,9,10,17,6,6,-0.470588,-8,0.5,3,0.5,3,36047005000,11209
50,2004,5,16,9,5,7,7,2.2,11,1.285714,9,1.285714,9,36047005000,11209
50,2005,0,8,8,7,6,6,0.142857,1,0.333333,2,0.333333,2,36047005000,11209
50,2005,1,10,8,8,11,11,0.25,2,-0.090909,-1,-0.090909,-1,36047005000,11209
50,2005,2,8,10,4,11,11,1,4,-0.272727,-3,-0.272727,-3,36047005000,11209
50,2005,3,7,8,10,16,16,-0.3,-3,-0.5625,-9,-0.5625,-9,36047005000,11209
50,2005,4,11,7,9,4,4,0.222222,2,1.75,7,1.75,7,36047005000,11209
50,2005,5,9,11,16,6,6,-0.4375,-7,0.5,3,0.5,3,36047005000,11209
50,2006,0,17,17,8,9,9,1.125,9,0.888889,8,0.888889,8,36047005000,11209
50,2006,1,9,17,10,4,4,-0.1,-1,1.25,5,1.25,5,36047005000,11209
50,2006,2,6,9,8,9,9,-0.25,-2,-0.333333,-3,-0.333333,-3,36047005000,11209
50,2006,3,8,6,7,10,10,0.142857,1,-0.2,-2,-0.2,-2,36047005000,11209
50,2006,4,6,8,11,17,17,-0.454545,-5,-0.647059,-11,-0.647059,-11,36047005000,11209
50,2006,5,11,6,9,5,5,0.222222,2,1.2,6,1.2,6,36047005000,11209
50,2007,0,11,11,17,7,7,-0.352941,-6,0.571429,4,0.571429,4,36047005000,11209
50,2007,1,15,11,9,8,8,0.666667,6,0.875,7,0.875,7,36047005000,11209
50,2007,2,9,15,6,4,4,0.5,3,1.25,5,1.25,5,36047005000,11209
50,2007,3,4,9,8,10,10,-0.5,-4,-0.6,-6,-0.6,-6,36047005000,11209
50,2007,4,7,4,6,9,9,0.166667,1,-0.222222,-2,-0.222222,-2,36047005000,11209
50,2007,5,4,7,11,16,16,-0.636364,-7,-0.75,-12,-0.75,-12,36047005000,11209
50,2008,0,15,15,11,8,8,0.363636,4,0.875,7,0.875,7,36047005000,11209
50,2008,1,10,15,15,10,10,-0.333333,-5,0,0,0,0,36047005000,11209
50,2008,2,17,10,9,8,8,0.888889,8,1.125,9,1.125,9,36047005000,11209
50,2008,3,9,17,4,7,7,1.25,5,0.285714,2,0.285714,2,36047005000,11209
50,2008,4,4,9,7,11,11,-0.428571,-3,-0.636364,-7,-0.636364,-7,36047005000,11209
50,2008,5,7,4,4,9,9,0.75,3,-0.222222,-2,-0.222222,-2,36047005000,11209
50,2009,0,20,20,15,17,17,0.333333,5,0.176471,3,0.176471,3,36047005000,11209
50,2009,1,17,20,10,9,9,0.7,7,0.888889,8,0.888889,8,36047005000,11209
50,2009,2,13,17,17,6,6,-0.235294,-4,1.166667,7,1.166667,7,36047005000,11209
50,2009,3,19,13,9,8,8,1.111111,10,1.375,11,1.375,11,36047005000,11209
50,2009,4,15,19,4,6,6,2.75,11,1.5,9,1.5,9,36047005000,11209
50,2009,5,13,15,7,11,11,0.857143,6,0.181818,2,0.181818,2,36047005000,11209
50,2010,0,12,12,20,11,11,-0.4,-8,0.090909,1,0.090909,1,36047005000,11209
50,2010,1,24,12,17,15,15,0.411765,7,0.6,9,0.6,9,36047005000,11209
50,2010,2,19,24,13,9,9,0.461538,6,1.111111,10,1.111111,10,36047005000,11209
50,2010,3,12,19,19,4,4,-0.368421,-7,2,8,2,8,36047005000,11209
50,2010,4,20,12,15,7,7,0.333333,5,1.857143,13,1.857143,13,36047005000,11209
50,2010,5,13,20,13,4,4,0,0,2.25,9,2.25,9,36047005000,11209
51,2001,5,1,0,1,1,1,0,0,0,0,0,0,36047005100,11231
54,2001,0,10,10,10,10,10,0,0,0,0,0,0,36047005400,11209
54,2001,1,14,10,14,14,14,0,0,0,0,0,0,36047005400,11209
54,2001,2,16,14,16,16,16,0,0,0,0,0,0,36047005400,11209
54,2001,3,9,16,9,9,9,0,0,0,0,0,0,36047005400,11209
54,2001,4,13,9,13,13,13,0,0,0,0,0,0,36047005400,11209
54,2001,5,6,13,6,6,6,0,0,0,0,0,0,36047005400,11209
54,2002,0,10,10,10,10,10,0,0,0,0,0,0,36047005400,11209
54,2002,1,11,10,14,11,11,-0.214286,-3,0,0,0,0,36047005400,11209
54,2002,2,11,11,16,11,11,-0.3125,-5,0,0,0,0,36047005400,11209
54,2002,3,10,11,9,10,10,0.111111,1,0,0,0,0,36047005400,11209
54,2002,4,8,10,13,8,8,-0.384615,-5,0,0,0,0,36047005400,11209
54,2002,5,9,8,6,9,9,0.5,3,0,0,0,0,36047005400,11209
54,2003,0,12,12,10,12,12,0.2,2,0,0,0,0,36047005400,11209
54,2003,1,14,12,11,14,14,0.272727,3,0,0,0,0,36047005400,11209
54,2003,2,13,14,11,13,13,0.181818,2,0,0,0,0,36047005400,11209
54,2003,3,12,13,10,12,12,0.2,2,0,0,0,0,36047005400,11209
54,2003,4,15,12,8,15,15,0.875,7,0,0,0,0,36047005400,11209
54,2003,5,7,15,9,7,7,-0.222222,-2,0,0,0,0,36047005400,11209
54,2004,0,11,11,12,10,10,-0.083333,-1,0.1,1,0.1,1,36047005400,11209
54,2004,1,7,11,14,14,14,-0.5,-7,-0.5,-7,-0.5,-7,36047005400,11209
54,2004,2,14,7,13,16,16,0.076923,1,-0.125,-2,-0.125,-2,36047005400,11209
54,2004,3,9,14,12,9,9,-0.25,-3,0,0,0,0,36047005400,11209
54,2004,4,8,9,15,13,13,-0.466667,-7,-0.384615,-5,-0.384615,-5,36047005400,11209
54,2004,5,14,8,7,6,6,1,7,1.333333,8,1.333333,8,36047005400,11209
54,2005,0,8,8,11,10,10,-0.272727,-3,-0.2,-2,-0.2,-2,36047005400,11209
54,2005,1,10,8,7,11,11,0.428571,3,-0.090909,-1,-0.090909,-1,36047005400,11209
54,2005,2,3,10,14,11,11,-0.785714,-11,-0.727273,-8,-0.727273,-8,36047005400,11209
54,2005,3,13,3,9,10,10,0.444444,4,0.3,3,0.3,3,36047005400,11209
54,2005,4,6,13,8,8,8,-0.25,-2,-0.25,-2,-0.25,-2,36047005400,11209
54,2005,5,6,6,14,9,9,-0.571429,-8,-0.333333,-3,-0.333333,-3,36047005400,11209
54,2006,0,6,6,8,12,12,-0.25,-2,-0.5,-6,-0.5,-6,36047005400,11209
54,2006,1,8,6,10,14,14,-0.2,-2,-0.428571,-6,-0.428571,-6,36047005400,11209
54,2006,2,10,8,3,13,13,2.333333,7,-0.230769,-3,-0.230769,-3,36047005400,11209
54,2006,3,3,10,13,12,12,-0.769231,-10,-0.75,-9,-0.75,-9,36047005400,11209
54,2006,4,11,3,6,15,15,0.833333,5,-0.266667,-4,-0.266667,-4,36047005400,11209
54,2006,5,3,11,6,7,7,-0.5,-3,-0.571429,-4,-0.571429,-4,36047005400,11209
54,2007,0,16,16,6,11,11,1.666667,10,0.454545,5,0.454545,5,36047005400,11209
54,2007,1,6,16,8,7,7,-0.25,-2,-0.142857,-1,-0.142857,-1,36047005400,11209
54,2007,2,6,6,10,14,14,-0.4,-4,-0.571429,-8,-0.571429,-8,36047005400,11209
54,2007,3,11,6,3,9,9,2.666667,8,0.222222,2,0.222222,2,36047005400,11209
54,2007,4,2,11,11,8,8,-0.818182,-9,-0.75,-6,-0.75,-6,36047005400,11209
54,2007,5,7,2,3,14,14,1.333333,4,-0.5,-7,-0.5,-7,36047005400,11209
54,2008,0,23,23,16,8,8,0.4375,7,1.875,15,1.875,15,36047005400,11209
54,2008,1,11,23,6,10,10,0.833333,5,0.1,1,0.1,1,36047005400,11209
54,2008,2,2,11,6,3,3,-0.666667,-4,-0.333333,-1,-0.333333,-1,36047005400,11209
54,2008,3,7,2,11,13,13,-0.363636,-4,-0.461538,-6,-0.461538,-6,36047005400,11209
54,2008,4,7,7,2,6,6,2.5,5,0.166667,1,0.166667,1,36047005400,11209
54,2008,5,2,7,7,6,6,-0.714286,-5,-0.666667,-4,-0.666667,-4,36047005400,11209
54,2009,0,11,11,23,6,6,-0.521739,-12,0.833333,5,0.833333,5,36047005400,11209
54,2009,1,27,11,11,8,8,1.454545,16,2.375,19,2.375,19,36047005400,11209
54,2009,2,14,27,2,10,10,6,12,0.4,4,0.4,4,36047005400,11209
54,2009,3,4,14,7,3,3,-0.428571,-3,0.333333,1,0.333333,1,36047005400,11209
54,2009,4,5,4,7,11,11,-0.285714,-2,-0.545455,-6,-0.545455,-6,36047005400,11209
54,2009,5,6,5,2,3,3,2,4,1,3,1,3,36047005400,11209
54,2010,0,16,16,11,16,16,0.454545,5,0,0,0,0,36047005400,11209
54,2010,1,7,16,27,6,6,-0.740741,-20,0.166667,1,0.166667,1,36047005400,11209
54,2010,2,23,7,14,6,6,0.642857,9,2.833333,17,2.833333,17,36047005400,11209
54,2010,3,8,23,4,11,11,1,4,-0.272727,-3,-0.272727,-3,36047005400,11209
