CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2
268,2006,4,33,36047026800,11204,35,15737,2542,240,3303,517,33,36,36,35,-0.3125,0.03125,0.05392157,0.4351567,2,1,1
268,2007,4,35,36047026800,11204,40,15258,2501,236,3251,536,35,43,35,37,0.06060606,0.02941176,0.05329026,0.2386114,5,1,1
268,2008,4,40,36047026800,11204,42,15731,2528,247,3339,528,40,37,38,37,0.1428571,-0.1666667,-0.0363456,-0.03533497,2,1,1
268,2009,4,42,36047026800,11204,55,17855,2848,274,3580,594,42,52,44,39,0.05,0.2727273,0.08448773,0.04515746,13,1,1
268,2010,4,55,36047026800,11204,0,19221,2880,301,3827,600,55,46,45,42,0.3095238,0.5714286,0.1674603,0.2258297,-55,0,-1
268,2001,5,30,36047026800,11204,17,16345,2611,170,3573,594,30,21,21,21,0,0,0,0,-13,0,-1
268,2002,5,17,36047026800,11204,28,16334,2512,172,3525,568,17,29,25,25,-0.4333333,0,-0.2166667,0,11,1,1
268,2003,5,28,36047026800,11204,28,16266,2586,181,3495,587,28,32,27,27,0.6470588,0,0.07124183,0,0,0,0
268,2004,5,28,36047026800,11204,33,16081,2713,195,3457,586,28,34,31,29,0,-0.06666667,0.07124183,-0.02222222,5,1,1
268,2005,5,33,36047026800,11204,44,15892,2714,215,3380,577,33,48,38,32,0.1785714,0.9411765,0.2752101,0.2915033,11,1,1
268,2006,5,44,36047026800,11204,35,15737,2617,240,3303,538,44,33,38,35,0.3333333,0.5714286,0.1706349,0.4819795,-9,0,-1
268,2007,5,35,36047026800,11204,38,15258,2491,236,3251,509,35,35,38,36,-0.2045455,0.25,0.1024531,0.587535,3,1,1
268,2008,5,38,36047026800,11204,39,15731,2511,247,3339,539,38,40,36,38,0.08571429,0.1515152,0.07150072,0.3243146,1,1,1
268,2009,5,39,36047026800,11204,44,17855,2738,274,3580,542,39,42,39,39,0.02631579,-0.1136364,-0.03083846,0.0959596,5,1,1
268,2010,5,44,36047026800,11204,0,19221,2915,301,3827,596,44,55,45,41,0.1282051,0.2571429,0.0800784,0.09834055,-44,0,-1
270,2001,0,2,36047027000,11214,8,16345,2702,36,2616,465,2,0,0,0,0,0,0,0,6,1,1
270,2002,0,8,36047027000,11214,4,16334,2613,37,2687,480,8,0,0,0,3,0,1.5,0,-4,0,-1
270,2003,0,4,36047027000,11214,4,16266,2546,40,2721,434,4,0,0,0,-0.5,0,0.8333333,0,0,0,0
270,2004,0,4,36047027000,11214,3,16081,2606,34,2743,446,4,0,0,0,0,1,0.8333333,0.3333333,-1,0,-1
270,2005,0,3,36047027000,11214,5,15892,2615,30,2726,422,3,0,0,0,-0.25,-0.625,-0.25,0.125,2,1,1
270,2006,0,5,36047027000,11214,3,15737,2616,33,2678,401,5,0,0,0,0.6666667,0.25,0.1388889,0.2083333,-2,0,-1
270,2007,0,3,36047027000,11214,1,15258,2454,27,2618,413,3,0,0,0,-0.4,-0.25,0.005555556,-0.2083333,-2,0,-1
270,2008,0,1,36047027000,11214,9,15731,2796,20,2631,444,1,0,0,0,-0.6666667,-0.6666667,-0.1333333,-0.2222222,8,1,1
270,2009,0,9,36047027000,11214,9,17855,3070,32,2811,472,9,0,0,0,8,0.8,2.311111,-0.03888889,0,0,0
270,2010,0,9,36047027000,11214,0,19221,3560,38,3005,588,9,0,0,0,0,2,2.444444,0.7111111,-9,0,-1
270,2001,1,12,36047027000,11214,2,16345,2934,36,2616,457,12,2,2,2,0,0,0,0,-10,0,-1
270,2002,1,2,36047027000,11214,9,16334,2841,37,2687,488,2,8,5,5,-0.8333333,0,-0.4166667,0,7,1,1
270,2003,1,9,36047027000,11214,4,16266,2716,40,2721,498,9,4,4,4,3.5,0,0.8888889,0,-5,0,-1
270,2004,1,4,36047027000,11214,5,16081,2667,34,2743,455,4,4,5,4,-0.5555556,-0.6666667,0.7037037,-0.2222222,1,1,1
270,2005,1,5,36047027000,11214,5,15892,2676,30,2726,452,5,3,3,4,0.25,1.5,1.064815,0.2777778,0,0,0
270,2006,1,5,36047027000,11214,6,15737,2707,33,2678,461,5,5,4,4,0,-0.4444444,-0.1018519,0.1296296,1,1,1
270,2007,1,6,36047027000,11214,3,15258,2639,27,2618,422,6,3,3,3,0.2,0.5,0.15,0.5185185,-3,0,-1
270,2008,1,3,36047027000,11214,1,15731,2630,20,2631,445,3,1,3,3,-0.5,-0.4,-0.1,-0.1148148,-2,0,-1
270,2009,1,1,36047027000,11214,10,17855,3389,32,2811,520,1,9,4,4,-0.6666667,-0.8,-0.3222222,-0.2333333,9,1,1
270,2010,1,10,36047027000,11214,0,19221,3318,38,3005,514,10,9,6,5,9,0.6666667,2.611111,-0.1777778,-10,0,-1
270,2001,2,6,36047027000,11214,11,16345,2877,36,2616,449,6,12,12,12,0,0,0,0,5,1,1
270,2002,2,11,36047027000,11214,2,16334,2880,37,2687,450,11,2,7,7,0.8333333,0,0.4166667,0,-9,0,-1
270,2003,2,2,36047027000,11214,8,16266,2821,40,2721,490,2,9,7,7,-0.8181818,0,0.005050505,0,6,1,1
270,2004,2,8,36047027000,11214,3,16081,2640,34,2743,473,8,4,5,6,3,0.3333333,1.005051,0.1111111,-5,0,-1
270,2005,2,3,36047027000,11214,5,15892,2651,30,2726,448,3,5,6,6,-0.625,-0.7272727,0.5189394,-0.1313131,2,1,1
270,2006,2,5,36047027000,11214,3,15737,2635,33,2678,437,5,5,4,5,0.6666667,1.5,1.013889,0.3686869,-2,0,-1
270,2007,2,3,36047027000,11214,4,15258,2650,27,2618,436,3,6,5,5,-0.4,-0.625,-0.1194444,0.04924242,1,1,1
270,2008,2,4,36047027000,11214,4,15731,2627,20,2631,418,4,3,4,4,0.3333333,0.3333333,0.2,0.4027778,0,0,0
270,2009,2,4,36047027000,11214,3,17855,2998,32,2811,477,4,1,3,4,0,-0.2,-0.02222222,-0.1638889,-1,0,-1
270,2010,2,3,36047027000,11214,0,19221,3501,38,3005,521,3,10,4,5,-0.25,0,0.02777778,0.04444444,-3,0,-1
270,2001,3,5,36047027000,11214,6,16345,2697,36,2616,409,5,6,6,6,0,0,0,0,1,1,1
270,2002,3,6,36047027000,11214,10,16334,2857,37,2687,449,6,11,8,8,0.2,0,0.1,0,4,1,1
270,2003,3,10,36047027000,11214,2,16266,2826,40,2721,457,10,2,6,6,0.6666667,0,0.2888889,0,-8,0,-1
270,2004,3,2,36047027000,11214,8,16081,2715,34,2743,482,2,8,7,6,-0.8,-0.6,0.02222222,-0.2,6,1,1
270,2005,3,8,36047027000,11214,3,15892,2598,30,2726,472,8,3,4,6,3,0.3333333,0.9555556,-0.08888889,-5,0,-1
270,2006,3,3,36047027000,11214,4,15737,2620,33,2678,442,3,5,5,5,-0.625,-0.7,0.525,-0.3222222,1,1,1
270,2007,3,4,36047027000,11214,5,15258,2523,27,2618,429,4,3,3,4,0.3333333,1,0.9027778,0.2111111,1,1,1
270,2008,3,5,36047027000,11214,6,15731,2639,20,2631,451,5,4,4,4,0.25,-0.375,-0.01388889,-0.025,1,1,1
270,2009,3,6,36047027000,11214,4,17855,2812,32,2811,434,6,4,3,3,0.2,1,0.2611111,0.5416667,-2,0,-1
270,2010,3,4,36047027000,11214,0,19221,3047,38,3005,464,4,3,3,3,-0.3333333,0,0.03888889,0.2083333,-4,0,-1
270,2001,4,3,36047027000,11214,7,16345,2524,36,2616,410,3,5,5,5,0,0,0,0,4,1,1
270,2002,4,7,36047027000,11214,7,16334,2631,37,2687,412,7,6,5,5,1.333333,0,0.6666667,0,0,0,0
270,2003,4,7,36047027000,11214,9,16266,2771,40,2721,438,7,10,7,7,0,0,0.4444444,0,2,1,1
270,2004,4,9,36047027000,11214,3,16081,2740,34,2743,451,9,2,6,5,0.2857143,2,0.5396825,0.6666667,-6,0,-1
270,2005,4,3,36047027000,11214,11,15892,2638,30,2726,488,3,8,6,6,-0.6666667,-0.5714286,-0.1269841,0.4761905,8,1,1
270,2006,4,11,36047027000,11214,3,15737,2542,33,2678,458,11,3,4,5,2.666667,0.5714286,0.7619048,0.6666667,-8,0,-1
270,2007,4,3,36047027000,11214,4,15258,2501,27,2618,454,3,4,5,5,-0.7272727,-0.6666667,0.4242424,-0.2222222,1,1,1
270,2008,4,4,36047027000,11214,7,15731,2528,20,2631,424,4,5,4,4,0.3333333,0.3333333,0.7575758,0.07936508,3,1,1
270,2009,4,7,36047027000,11214,6,17855,2848,32,2811,466,7,6,5,5,0.75,-0.3636364,0.1186869,-0.2323232,-1,0,-1
270,2010,4,6,36047027000,11214,0,19221,2880,38,3005,455,6,4,5,4,-0.1428571,1,0.3134921,0.3232323,-6,0,-1
270,2001,5,8,36047027000,11214,3,16345,2611,36,2616,426,8,3,3,3,0,0,0,0,-5,0,-1
270,2002,5,3,36047027000,11214,8,16334,2512,37,2687,408,3,7,5,5,-0.625,0,-0.3125,0,5,1,1
270,2003,5,8,36047027000,11214,7,16266,2586,40,2721,404,8,7,5,5,1.666667,0,0.3472222,0,-1,0,-1
270,2004,5,7,36047027000,11214,8,16081,2713,34,2743,436,7,9,7,6,-0.125,-0.125,0.3055556,-0.04166667,1,1,1
270,2005,5,8,36047027000,11214,4,15892,2714,30,2726,444,8,3,6,5,0.1428571,1.666667,0.5615079,0.5138889,-4,0,-1
270,2006,5,4,36047027000,11214,8,15737,2617,33,2678,479,4,11,7,7,-0.5,-0.5,-0.1607143,0.3472222,4,1,1
270,2007,5,8,36047027000,11214,3,15258,2491,27,2618,464,8,3,5,6,1,0.1428571,0.2142857,0.4365079,-5,0,-1
270,2008,5,3,36047027000,11214,5,15731,2511,20,2631,449,3,4,6,6,-0.625,-0.625,-0.04166667,-0.327381,2,1,1
270,2009,5,5,36047027000,11214,6,17855,2738,32,2811,442,5,7,4,5,0.6666667,0.25,0.3472222,-0.07738095,1,1,1
270,2010,5,6,36047027000,11214,0,19221,2915,38,3005,463,6,6,5,6,0.2,-0.25,0.08055556,-0.2083333,-6,0,-1
272,2001,0,19,36047027200,11214,22,16345,2702,175,2616,465,19,0,0,0,0,0,0,0,3,1,1
272,2002,0,22,36047027200,11214,24,16334,2613,162,2687,480,22,0,0,0,0.1578947,0,0.07894737,0,2,1,1
272,2003,0,24,36047027200,11214,25,16266,2546,169,2721,434,24,0,0,0,0.09090909,0,0.08293461,0,1,1,1
272,2004,0,25,36047027200,11214,24,16081,2606,165,2743,446,25,0,0,0,0.04166667,0.3157895,0.0968235,0.1052632,-1,0,-1
272,2005,0,24,36047027200,11214,17,15892,2615,147,2726,422,24,0,0,0,-0.04,0.09090909,0.03085859,0.1355662,-7,0,-1
272,2006,0,17,36047027200,11214,21,15737,2616,139,2678,401,17,0,0,0,-0.2916667,-0.2916667,-0.09666667,0.03834397,4,1,1
272,2007,0,21,36047027200,11214,26,15258,2454,133,2618,413,21,0,0,0,0.2352941,-0.16,-0.03212418,-0.1202525,5,1,1
272,2008,0,26,36047027200,11214,24,15731,2796,134,2631,444,26,0,0,0,0.2380952,0.08333333,0.06057423,-0.1227778,-2,0,-1
272,2009,0,24,36047027200,11214,30,17855,3070,154,2811,472,24,0,0,0,-0.07692308,0.4117647,0.1321554,0.1116993,6,1,1
272,2010,0,30,36047027200,11214,0,19221,3560,155,3005,588,30,0,0,0,0.25,0.4285714,0.1370574,0.3078898,-30,0,-1
272,2001,1,36,36047027200,11214,27,16345,2934,175,2616,457,36,19,19,19,0,0,0,0,-9,0,-1
272,2002,1,27,36047027200,11214,20,16334,2841,162,2687,488,27,22,20,20,-0.25,0,-0.125,0,-7,0,-1
272,2003,1,20,36047027200,11214,26,16266,2716,169,2721,498,20,24,21,21,-0.2592593,0,-0.1697531,0,6,1,1
272,2004,1,26,36047027200,11214,23,16081,2667,165,2743,455,26,25,23,22,0.3,-0.2777778,-0.06975309,-0.09259259,-3,0,-1
272,2005,1,23,36047027200,11214,27,15892,2676,147,2726,452,23,24,24,22,-0.1153846,-0.1481481,-0.02488129,-0.1419753,4,1,1
272,2006,1,27,36047027200,11214,18,15737,2707,139,2678,461,27,17,22,22,0.173913,0.35,0.1195095,-0.02530864,-9,0,-1
272,2007,1,18,36047027200,11214,21,15258,2639,133,2618,422,18,21,20,22,-0.3333333,-0.3076923,-0.09160164,-0.03528015,3,1,1
272,2008,1,21,36047027200,11214,28,15731,2630,134,2631,445,21,26,21,22,0.1666667,-0.08695652,0.002415459,-0.01488294,7,1,1
272,2009,1,28,36047027200,11214,24,17855,3389,154,2811,520,28,24,23,22,0.3333333,0.03703704,0.05555556,-0.1192039,-4,0,-1
272,2010,1,24,36047027200,11214,0,19221,3318,155,3005,514,24,30,26,23,-0.1428571,0.3333333,0.1190476,0.09447128,-24,0,-1
272,2001,2,37,36047027200,11214,31,16345,2877,175,2616,449,37,36,36,36,0,0,0,0,-6,0,-1
272,2002,2,31,36047027200,11214,30,16334,2880,162,2687,450,31,27,31,31,-0.1621622,0,-0.08108108,0,-1,0,-1
272,2003,2,30,36047027200,11214,18,16266,2821,169,2721,490,30,20,27,27,-0.03225806,0,-0.06480674,0,-12,0,-1
272,2004,2,18,36047027200,11214,22,16081,2640,165,2743,473,18,26,24,27,-0.4,-0.5135135,-0.1981401,-0.1711712,4,1,1
272,2005,2,22,36047027200,11214,26,15892,2651,147,2726,448,22,23,23,26,0.2222222,-0.2903226,-0.07001195,-0.2679454,4,1,1
272,2006,2,26,36047027200,11214,26,15737,2635,139,2678,437,26,27,25,24,0.1818182,-0.1333333,0.001346801,-0.3123898,0,0,0
272,2007,2,26,36047027200,11214,17,15258,2650,133,2618,436,26,18,22,22,0,0.4444444,0.1346801,0.00692951,-9,0,-1
272,2008,2,17,36047027200,11214,24,15731,2627,134,2631,418,17,21,22,23,-0.3461538,-0.2272727,-0.05477855,0.02794613,7,1,1
272,2009,2,24,36047027200,11214,25,17855,2998,154,2811,477,24,28,22,23,0.4117647,-0.07692308,0.02187029,0.04674955,1,1,1
272,2010,2,25,36047027200,11214,0,19221,3501,155,3005,521,25,24,24,23,0.04166667,-0.03846154,0.03575918,-0.1142191,-25,0,-1
272,2001,3,29,36047027200,11214,32,16345,2697,175,2616,409,29,37,37,37,0,0,0,0,3,1,1
272,2002,3,32,36047027200,11214,29,16334,2857,162,2687,449,32,31,34,34,0.1034483,0,0.05172414,0,-3,0,-1
272,2003,3,29,36047027200,11214,31,16266,2826,169,2721,457,29,30,32,32,-0.09375,0,0.003232759,0,2,1,1
272,2004,3,31,36047027200,11214,21,16081,2715,165,2743,482,31,18,26,29,0.06896552,0.06896552,0.02622126,0.02298851,-10,0,-1
272,2005,3,21,36047027200,11214,22,15892,2598,147,2726,472,21,22,23,27,-0.3225806,-0.34375,-0.1157884,-0.09159483,1,1,1
272,2006,3,22,36047027200,11214,23,15737,2620,139,2678,442,22,26,22,25,0.04761905,-0.2413793,-0.06866536,-0.1720546,1,1,1
272,2007,3,23,36047027200,11214,27,15258,2523,133,2618,429,23,26,24,24,0.04545455,-0.2580645,-0.07650235,-0.2810646,4,1,1
272,2008,3,27,36047027200,11214,20,15731,2639,134,2631,451,27,17,23,21,0.173913,0.2857143,0.08899555,-0.07124318,-7,0,-1
272,2009,3,20,36047027200,11214,24,17855,2812,154,2811,434,20,24,22,23,-0.2592593,-0.09090909,-0.01329722,-0.02108644,4,1,1
272,2010,3,24,36047027200,11214,0,19221,3047,155,3005,464,24,25,22,23,0.2,0.04347826,0.03821793,0.07942782,-24,0,-1
272,2001,4,20,36047027200,11214,33,16345,2524,175,2616,410,20,29,29,29,0,0,0,0,13,1,1
272,2002,4,33,36047027200,11214,37,16334,2631,162,2687,412,33,32,30,30,0.65,0,0.325,0,4,1,1
272,2003,4,37,36047027200,11214,32,16266,2771,169,2721,438,37,29,30,30,0.1212121,0,0.2570707,0,-5,0,-1
272,2004,4,32,36047027200,11214,27,16081,2740,165,2743,451,32,31,30,30,-0.1351351,0.6,0.2120257,0.2,-5,0,-1
272,2005,4,27,36047027200,11214,20,15892,2638,147,2726,488,27,21,27,28,-0.15625,-0.1818182,-0.05672434,0.1393939,-7,0,-1
272,2006,4,20,36047027200,11214,23,15737,2542,139,2678,458,20,22,24,27,-0.2592593,-0.4594595,-0.1835481,-0.01375921,3,1,1
272,2007,4,23,36047027200,11214,24,15258,2501,133,2618,454,23,23,22,25,0.15,-0.28125,-0.08850309,-0.3075092,1,1,1
272,2008,4,24,36047027200,11214,29,15731,2528,134,2631,424,24,27,24,24,0.04347826,-0.1111111,-0.021927,-0.2839402,5,1,1
272,2009,4,29,36047027200,11214,22,17855,2848,154,2811,466,29,20,23,22,0.2083333,0.45,0.1339372,0.01921296,-7,0,-1
272,2010,4,22,36047027200,11214,0,19221,2880,155,3005,455,22,24,23,23,-0.2413793,-0.04347826,0.003477428,0.09847021,-22,0,-1
272,2001,5,34,36047027200,11214,17,16345,2611,175,2616,426,34,20,20,20,0,0,0,0,-17,0,-1
272,2002,5,17,36047027200,11214,29,16334,2512,162,2687,408,17,33,26,26,-0.5,0,-0.25,0,12,1,1
272,2003,5,29,36047027200,11214,33,16266,2586,169,2721,404,29,37,30,30,0.7058824,0,0.06862745,0,4,1,1
272,2004,5,33,36047027200,11214,30,16081,2713,165,2743,436,33,32,34,30,0.137931,-0.02941176,0.1146045,-0.009803922,-3,0,-1
272,2005,5,30,36047027200,11214,27,15892,2714,147,2726,444,30,27,32,29,-0.09090909,0.7647059,0.2509681,0.245098,-3,0,-1
272,2006,5,27,36047027200,11214,22,15737,2617,139,2678,479,27,20,26,29,-0.1,-0.06896552,-0.01765935,0.2221095,-5,0,-1
272,2007,5,22,36047027200,11214,19,15258,2491,133,2618,464,22,23,23,27,-0.1851852,-0.3333333,-0.1253648,0.1208023,-3,0,-1
272,2008,5,19,36047027200,11214,29,15731,2511,134,2631,449,19,24,22,25,-0.1363636,-0.3666667,-0.1405163,-0.2563218,10,1,1
272,2009,5,29,36047027200,11214,30,17855,2738,154,2811,442,29,29,25,24,0.5263158,0.07407407,0.06825566,-0.208642,1,1,1
272,2010,5,30,36047027200,11214,0,19221,2915,155,3005,463,30,22,25,23,0.03448276,0.3636364,0.1414783,0.02368126,-30,0,-1
274,2001,0,18,36047027400,11204,20,16345,2702,131,3573,567,18,0,0,0,0,0,0,0,2,1,1
274,2002,0,20,36047027400,11204,19,16334,2613,131,3525,539,20,0,0,0,0.1111111,0,0.05555556,0,-1,0,-1
274,2003,0,19,36047027400,11204,23,16266,2546,130,3495,537,19,0,0,0,-0.05,0,0.02037037,0,4,1,1
274,2004,0,23,36047027400,11204,33,16081,2606,137,3457,563,23,0,0,0,0.2105263,0.2777778,0.09054581,0.09259259,10,1,1
274,2005,0,33,36047027400,11204,27,15892,2615,167,3380,576,33,0,0,0,0.4347826,0.65,0.1984363,0.3092593,-6,0,-1
274,2006,0,27,36047027400,11204,24,15737,2616,169,3303,571,27,0,0,0,-0.1818182,0.4210526,0.1544969,0.4496101,-3,0,-1
274,2007,0,24,36047027400,11204,26,15258,2454,163,3251,540,24,0,0,0,-0.1111111,0.04347826,0.04728444,0.3715103,2,1,1
274,2008,0,26,36047027400,11204,27,15731,2796,177,3339,578,26,0,0,0,0.08333333,-0.2121212,-0.06986532,0.08413656,1,1,1
274,2009,0,27,36047027400,11204,31,17855,3070,174,3580,582,27,0,0,0,0.03846154,0,0.003561254,-0.05621432,4,1,1
274,2010,0,31,36047027400,11204,0,19221,3560,194,3827,725,31,0,0,0,0.1481481,0.2916667,0.08998101,0.02651515,-31,0,-1
274,2001,1,22,36047027400,11204,22,16345,2934,131,3573,628,22,18,18,18,0,0,0,0,0,0,0
274,2002,1,22,36047027400,11204,23,16334,2841,131,3525,607,22,20,19,19,0,0,0,0,1,1,1
274,2003,1,23,36047027400,11204,25,16266,2716,130,3495,564,23,19,19,19,0.04545455,0,0.01515152,0,2,1,1
274,2004,1,25,36047027400,11204,24,16081,2667,137,3457,578,25,23,20,20,0.08695652,0.1363636,0.04413702,0.04545455,-1,0,-1
274,2005,1,24,36047027400,11204,28,15892,2676,167,3380,544,24,33,25,22,-0.04,0.09090909,0.03080369,0.07575758,4,1,1
274,2006,1,28,36047027400,11204,26,15737,2707,169,3303,571,28,27,27,24,0.1666667,0.2173913,0.07120773,0.1482213,-2,0,-1
274,2007,1,26,36047027400,11204,33,15258,2639,163,3251,577,26,24,28,25,-0.07142857,0.04,0.0184127,0.1161001,7,1,1
274,2008,1,33,36047027400,11204,26,15731,2630,177,3339,555,33,26,25,26,0.2692308,0.375,0.1214896,0.2107971,-7,0,-1
274,2009,1,26,36047027400,11204,31,17855,3389,174,3580,682,26,27,25,27,-0.2121212,-0.07142857,-0.004773005,0.1145238,5,1,1
274,2010,1,31,36047027400,11204,0,19221,3318,194,3827,607,31,31,28,27,0.1923077,0.1923077,0.08313908,0.165293,-31,0,-1
274,2001,2,23,36047027400,11204,25,16345,2877,131,3573,627,23,22,22,22,0,0,0,0,2,1,1
274,2002,2,25,36047027400,11204,22,16334,2880,131,3525,618,25,22,22,22,0.08695652,0,0.04347826,0,-3,0,-1
274,2003,2,22,36047027400,11204,26,16266,2821,130,3495,602,22,23,22,22,-0.12,0,-0.01101449,0,4,1,1
274,2004,2,26,36047027400,11204,33,16081,2640,137,3457,542,26,25,23,23,0.1818182,0.1304348,0.04959157,0.04347826,7,1,1
274,2005,2,33,36047027400,11204,32,15892,2651,167,3380,579,33,24,24,23,0.2692308,0.32,0.1103497,0.1501449,-1,0,-1
274,2006,2,32,36047027400,11204,29,15737,2635,169,3303,544,32,28,25,24,-0.03030303,0.4545455,0.1402486,0.3016601,-3,0,-1
274,2007,2,29,36047027400,11204,25,15258,2650,163,3251,573,29,26,26,25,-0.09375,0.1153846,0.04839258,0.2966434,-4,0,-1
274,2008,2,25,36047027400,11204,33,15731,2627,177,3339,582,25,33,29,27,-0.137931,-0.2424242,-0.08732802,0.1091686,8,1,1
274,2009,2,33,36047027400,11204,32,17855,2998,174,3580,595,33,26,28,27,0.32,0.03125,0.02943966,-0.03192988,-1,0,-1
274,2010,2,32,36047027400,11204,0,19221,3501,194,3827,690,32,31,30,28,-0.03030303,0.1034483,0.05058865,-0.03590866,-32,0,-1
274,2001,3,29,36047027400,11204,20,16345,2697,131,3573,602,29,23,23,23,0,0,0,0,-9,0,-1
274,2002,3,20,36047027400,11204,20,16334,2857,131,3525,611,20,25,24,24,-0.3103448,0,-0.1551724,0,0,0,0
274,2003,3,20,36047027400,11204,17,16266,2826,130,3495,614,20,22,23,23,0,0,-0.1034483,0,-3,0,-1
274,2004,3,17,36047027400,11204,29,16081,2715,137,3457,589,17,26,24,24,-0.15,-0.4137931,-0.1534483,-0.137931,12,1,1
274,2005,3,29,36047027400,11204,31,15892,2598,167,3380,527,29,33,27,25,0.7058824,0.45,0.1852941,0.01206897,2,1,1
274,2006,3,31,36047027400,11204,29,15737,2620,169,3303,562,31,32,30,27,0.06896552,0.55,0.2082826,0.1954023,-2,0,-1
274,2007,3,29,36047027400,11204,35,15258,2523,163,3251,516,29,29,31,28,-0.06451613,0.7058824,0.2367772,0.5686275,6,1,1
274,2008,3,35,36047027400,11204,23,15731,2639,177,3339,557,35,25,28,29,0.2068966,0.2068966,0.07044865,0.487593,-12,0,-1
274,2009,3,23,36047027400,11204,37,17855,2812,174,3580,585,23,33,29,30,-0.3428571,-0.2580645,-0.06682557,0.2182381,14,1,1
274,2010,3,37,36047027400,11204,0,19221,3047,194,3827,609,37,32,30,30,0.6086957,0.2758621,0.1575784,0.07489803,-37,0,-1
274,2001,4,15,36047027400,11204,27,16345,2524,131,3573,555,15,29,29,29,0,0,0,0,12,1,1
274,2002,4,27,36047027400,11204,20,16334,2631,131,3525,582,27,20,24,24,0.8,0,0.4,0,-7,0,-1
274,2003,4,20,36047027400,11204,21,16266,2771,130,3495,591,20,20,23,23,-0.2592593,0,0.1802469,0,1,1,1
274,2004,4,21,36047027400,11204,20,16081,2740,137,3457,599,21,17,19,21,0.05,0.4,0.1969136,0.1333333,-1,0,-1
274,2005,4,20,36047027400,11204,30,15892,2638,167,3380,577,20,29,22,23,-0.04761905,-0.2592593,-0.0856261,0.04691358,10,1,1
274,2006,4,30,36047027400,11204,28,15737,2542,169,3303,517,30,31,25,23,0.5,0.5,0.1674603,0.2135802,-2,0,-1
274,2007,4,28,36047027400,11204,34,15258,2501,163,3251,536,28,29,29,25,-0.06666667,0.3333333,0.1285714,0.191358,6,1,1
274,2008,4,34,36047027400,11204,30,15731,2528,177,3339,528,34,35,31,28,0.2142857,0.7,0.215873,0.5111111,-4,0,-1
274,2009,4,30,36047027400,11204,28,17855,2848,174,3580,594,30,23,29,29,-0.1176471,0,0.009990663,0.3444444,-2,0,-1
274,2010,4,28,36047027400,11204,0,19221,2880,194,3827,600,28,37,31,31,-0.06666667,0,0.009990663,0.2333333,-28,0,-1
274,2001,5,24,36047027400,11204,17,16345,2611,131,3573,594,24,15,15,15,0,0,0,0,-7,0,-1
274,2002,5,17,36047027400,11204,26,16334,2512,131,3525,568,17,27,21,21,-0.2916667,0,-0.1458333,0,9,1,1
274,2003,5,26,36047027400,11204,25,16266,2586,130,3495,587,26,20,20,20,0.5294118,0,0.07924837,0,-1,0,-1
274,2004,5,25,36047027400,11204,28,16081,2713,137,3457,586,25,21,22,20,-0.03846154,0.04166667,0.06642785,0.01388889,3,1,1
274,2005,5,28,36047027400,11204,21,15892,2714,167,3380,577,28,20,20,20,0.12,0.6470588,0.2036501,0.2295752,-7,0,-1
274,2006,5,21,36047027400,11204,27,15737,2617,169,3303,538,21,30,23,23,-0.25,-0.1923077,-0.05615385,0.1654726,6,1,1
274,2007,5,27,36047027400,11204,24,15258,2491,163,3251,509,27,28,26,23,0.2857143,0.08,0.05190476,0.1782504,-3,0,-1
274,2008,5,24,36047027400,11204,35,15731,2511,177,3339,539,24,34,30,26,-0.1111111,-0.1428571,-0.02513228,-0.08505495,11,1,1
274,2009,5,35,36047027400,11204,35,17855,2738,174,3580,542,35,30,30,28,0.4583333,0.6666667,0.2109788,0.2012698,0,0,0
274,2010,5,35,36047027400,11204,0,19221,2915,194,3827,596,35,28,30,30,0,0.2962963,0.1157407,0.2733686,-35,0,-1
276,2001,0,36,36047027600,11214,23,16345,2702,188,2616,465,36,0,0,0,0,0,0,0,-13,0,-1
276,2002,0,23,36047027600,11214,23,16334,2613,172,2687,480,23,0,0,0,-0.3611111,0,-0.1805556,0,0,0,0
276,2003,0,23,36047027600,11214,40,16266,2546,167,2721,434,23,0,0,0,0,0,-0.1203704,0,17,1,1
276,2004,0,40,36047027600,11214,32,16081,2606,189,2743,446,40,0,0,0,0.7391304,0.1111111,0.1260064,0.03703704,-8,0,-1
276,2005,0,32,36047027600,11214,29,15892,2615,196,2726,422,32,0,0,0,-0.2,0.3913043,0.1797101,0.1674718,-3,0,-1
276,2006,0,29,36047027600,11214,22,15737,2616,207,2678,401,29,0,0,0,-0.09375,0.2608696,0.1484601,0.2544283,-7,0,-1
276,2007,0,22,36047027600,11214,37,15258,2454,191,2618,413,22,0,0,0,-0.2413793,-0.45,-0.1783764,0.0673913,15,1,1
276,2008,0,37,36047027600,11214,46,15731,2796,207,2631,444,37,0,0,0,0.6818182,0.15625,0.115563,-0.01096014,9,1,1
276,2009,0,46,36047027600,11214,51,17855,3070,228,2811,472,46,0,0,0,0.2432432,0.5862069,0.227894,0.09748563,5,1,1
276,2010,0,51,36047027600,11214,0,19221,3560,245,3005,588,51,0,0,0,0.1086957,1.318182,0.3445857,0.6868796,-51,0,-1
